testid,duration,top_n_beacons,building,floor_true,x_true,y_true,floor_est,x_est,y_est,error,floor_error
"314",10,1,"Building",2,27.7512466929,52.9957577633,2,30.541833844246185,52.63588611244345,2.8136958354357753,0
"315",10,1,"Building",0,28.235846582,35.5951202436,0,23.491843106177324,38.5009433115876,5.563216397109364,0
"316",10,1,"Building",2,27.7016405859,46.324726442,2,23.810338730626476,35.13671590644071,11.845413030901065,0
"317",10,1,"Building",2,27.9021953829,39.1067143171,2,31.04554385107451,35.72059575018887,4.620220616112969,0
"318",10,1,"Building",0,31.3000519989,33.8670601127,0,25.370878350001252,35.84323118732833,6.249828179637657,0
"321",10,1,"Building",0,22.9716988027,27.5439314627,0,30.82299061292304,31.824506670760723,8.942377044228198,0
"322",10,1,"Building",2,27.9523336706,29.2320727314,2,20.17722781323609,41.083610328066825,14.17431530968681,0
"325",10,1,"Building",2,35.7238171017,27.0766943831,1,28.650499318814497,35.73168239501319,11.17768499932098,1
"327",10,1,"Building",0,24.307378019,22.9095886419,0,20.06323137558456,27.15763343959304,6.004886787777223,0
"329",10,1,"Building",0,17.9825440131,22.7524923495,0,6.878964533248718,23.466357830954816,11.126503547430666,0
"333",10,1,"Building",2,7.73432111898,14.1968935699,2,10.929679569065451,15.518481123113848,3.457876412676176,0
"335",10,1,"Building",2,7.6494341693,19.4796789237,2,8.834590819617512,8.784453001239825,10.76069021105319,0
"336",10,1,"Building",2,2.49255437632,17.1034864242,2,20.81775940397024,8.85323020296696,20.096762600513845,0
"338",10,1,"Building",0,9.15574435206,24.2449074932,0,6.073204591060945,22.196262701654025,3.7012155922167733,0
"339",10,1,"Building",0,0.316690634106,31.6284370771,0,9.92059585265875,25.41321112030857,11.43958168557394,0
"340",10,1,"Building",2,0.0,41.6294754392,2,7.550897568613433,36.11954345931655,9.347481185572644,0
"341",10,1,"Building",2,7.8599899416,47.554094043,2,4.599008583132151,50.503325183600154,4.3968129072045485,0
"342",10,1,"Building",2,7.3718902781,52.0094549567,2,4.599008583132151,50.503325183600154,3.155518941110251,0
"343",10,1,"Building",0,8.37005020056,42.075345186,0,10.8038433982053,39.46942131314984,3.5656960835151006,0
"344",10,1,"Building",2,9.57894968971,52.7095833994,2,8.109897602784535,52.50111001626808,1.4837705973547715,0
"345",10,1,"Building",0,9.78429905146,38.5406772351,0,5.734802106507334,37.1606726394325,4.278181645424186,0
"346",10,1,"Building",2,20.5731416345,53.1617040758,2,19.159449722685785,48.8486464023302,4.538831492378369,0
"347",10,1,"Building",0,9.98072222358,32.5317407127,0,6.945678676346977,34.085103604459505,3.4094611901437255,0
"348",10,1,"Building",2,19.783332043,39.1103600297,2,26.389121456848383,42.69895042420594,7.517608316456215,0
"314",10,2,"Building",2,27.7512466929,52.9957577633,2,31.185658260278057,51.569882261606494,3.718642730953042,0
"315",10,2,"Building",0,28.235846582,35.5951202436,0,22.99149294263215,35.85271821705554,5.250676319359177,0
"316",10,2,"Building",2,27.7016405859,46.324726442,2,27.173461908959187,43.88848750795793,2.49283630800688,0
