testid,duration,top_n_beacons,building,floor_true,x_true,y_true,floor_est,x_est,y_est,error,floor_error
"314",10,1,"Building",2,27.7512466929,52.9957577633,2,28.351680102319072,50.58568741089818,2.4837389924613316,0
"315",10,1,"Building",0,28.235846582,35.5951202436,0,26.119491162906,37.0533771518916,2.5701115677162187,0
"316",10,1,"Building",2,27.7016405859,46.324726442,2,25.995746241822356,37.191972538050585,9.29070876646445,0
"317",10,1,"Building",2,27.9021953829,39.1067143171,2,28.0508547039043,35.899052367758664,3.211104914974551,0
"318",10,1,"Building",0,31.3000519989,33.8670601127,0,27.745019488307786,37.67721162352943,5.211094960451531,0
"321",10,1,"Building",0,22.9716988027,27.5439314627,0,28.05354701136497,32.977843252499525,7.439931354201705,0
"322",10,1,"Building",2,27.9523336706,29.2320727314,2,25.995737622855923,37.191959640900315,8.196832785050713,0
"325",10,1,"Building",2,35.7238171017,27.0766943831,1,27.85904785007153,28.77656974018939,8.046376303094481,1
"327",10,1,"Building",0,24.307378019,22.9095886419,0,18.269905527081104,24.752642644896593,6.312521061243213,0
"329",10,1,"Building",0,17.9825440131,22.7524923495,0,7.716421847679657,30.41608192057223,12.811083850681094,0
"333",10,1,"Building",2,7.73432111898,14.1968935699,2,11.154770517516088,12.526934321614954,3.806341810568074,0
"335",10,1,"Building",2,7.6494341693,19.4796789237,2,7.394375006096635,15.634692514726964,3.8534368636220524,0
"336",10,1,"Building",2,2.49255437632,17.1034864242,2,18.575287879038488,15.484317423214152,16.164034928606693,0
"338",10,1,"Building",0,9.15574435206,24.2449074932,0,9.029548598838213,21.686290385593768,2.5617273218409666,0
"339",10,1,"Building",0,0.316690634106,31.6284370771,0,9.424723618100465,32.39562541589899,9.140286799916089,0
"340",10,1,"Building",2,0.0,41.6294754392,2,7.744691226382169,43.11686068203999,7.88622577996719,0
"341",10,1,"Building",2,7.8599899416,47.554094043,2,7.594275556754824,50.3348723997973,2.7934445410542765,0
"342",10,1,"Building",2,7.3718902781,52.0094549567,2,7.594275556754824,50.3348723997973,1.6892844497138915,0
"343",10,1,"Building",0,8.37005020056,42.075345186,0,9.58002378464417,41.051276561179435,1.5851664336981708,0
"344",10,1,"Building",2,9.57894968971,52.7095833994,2,11.00365880799418,53.29225445852375,1.5392535966703056,0
"345",10,1,"Building",0,9.78429905146,38.5406772351,0,7.677611248469942,37.635590979312404,2.292883474946488,0
"346",10,1,"Building",2,20.5731416345,53.1617040758,2,24.440876484463587,53.44283030600698,3.877938218555478,0
"347",10,1,"Building",0,9.98072222358,32.5317407127,0,9.424723743946123,32.39562577531858,0.5724173176394407,0
"348",10,1,"Building",2,19.783332043,39.1103600297,2,28.05085840644058,35.89904916449246,8.86930153073989,0
