testid,duration,top_n_beacons,building,floor_true,x_true,y_true,floor_est,x_est,y_est,error,floor_error
"322",10,2,"Building",2,27.9523336706,29.2320727314,2,25.168422369829646,34.51033459307316,5.967429129109983,0
"325",10,2,"Building",2,35.7238171017,27.0766943831,1,28.030156732177545,25.8466058513192,7.791375210935425,1
"327",10,2,"Building",0,24.307378019,22.9095886419,0,23.046498724478557,25.81871182483071,3.170617335601665,0
"329",10,2,"Building",0,17.9825440131,22.7524923495,0,12.993508406899345,27.58470209362508,6.94555449846557,0
"333",10,2,"Building",2,7.73432111898,14.1968935699,2,14.86494630209628,14.005857116380373,7.1331837512197485,0
"335",10,2,"Building",2,7.6494341693,19.4796789237,2,7.469674255782934,19.1935982334236,0.33786948346467227,0
"336",10,2,"Building",2,2.49255437632,17.1034864242,2,12.984830101195335,15.559478964116142,10.605272694447928,0
"338",10,2,"Building",0,9.15574435206,24.2449074932,0,8.624790337991216,24.188034409215327,0.5339913039906933,0
"339",10,2,"Building",0,0.316690634106,31.6284370771,0,9.44085528440724,33.30215945263182,9.276407017599144,0
"340",10,2,"Building",2,0.0,41.6294754392,2,7.669926762915341,39.751339841613785,7.896528976164498,0
"341",10,2,"Building",2,7.8599899416,47.554094043,2,7.669297833626596,46.72556624381369,0.8501892695558166,0
"342",10,2,"Building",2,7.3718902781,52.0094549567,2,9.298691633428373,51.81403571461001,1.9366858658735233,0
"343",10,2,"Building",0,8.37005020056,42.075345186,0,9.133532725377737,42.04100500486404,0.7642544168943466,0
"344",10,2,"Building",2,9.57894968971,52.7095833994,2,9.298691632908202,51.814035716813805,0.9383763798113365,0
"345",10,2,"Building",0,9.78429905146,38.5406772351,0,8.628906692932075,39.34348810795378,1.4069245892075997,0
"346",10,2,"Building",2,20.5731416345,53.1617040758,2,26.396358396389317,52.014250253197396,5.935191970859412,0
"347",10,2,"Building",0,9.98072222358,32.5317407127,0,8.570598625809257,31.405844969186866,1.8044638500814854,0
"348",10,2,"Building",2,19.783332043,39.1103600297,1,27.074001513022463,36.45901998782369,7.757800289951674,1
"314",10,3,"Building",2,27.7512466929,52.9957577633,2,25.84332250106222,45.72238043526094,7.519454267287784,0
"315",10,3,"Building",0,28.235846582,35.5951202436,0,27.44614296078819,35.500504445681045,0.7953514685790721,0
"316",10,3,"Building",2,27.7016405859,46.324726442,2,27.19264033473561,43.88280604069083,2.494405039686888,0
"317",10,3,"Building",2,27.9021953829,39.1067143171,2,27.69077521521369,39.36292465593791,0.33217800202894826,0
"318",10,3,"Building",0,31.3000519989,33.8670601127,0,27.446142960118678,35.50050444517622,4.185780126392097,0
"321",10,3,"Building",0,22.9716988027,27.5439314627,0,27.748881792992098,29.929916576711168,5.339887853412188,0
"322",10,3,"Building",2,27.9523336706,29.2320727314,2,25.873155543521644,34.56424738993654,5.723204371089708,0
"325",10,3,"Building",2,35.7238171017,27.0766943831,2,28.03013515775362,25.846178416585285,7.791464008673479,0
"327",10,3,"Building",0,24.307378019,22.9095886419,0,17.754064535671265,28.419207530202907,8.561648083466313,0
"329",10,3,"Building",0,17.9825440131,22.7524923495,0,12.772287992312183,26.770798360094844,6.579783506844154,0
"333",10,3,"Building",2,7.73432111898,14.1968935699,2,12.88991335771445,15.147052564084492,5.242416756261236,0
"335",10,3,"Building",2,7.6494341693,19.4796789237,2,9.127885478146503,17.51431375539038,2.4593654704892156,0
"336",10,3,"Building",2,2.49255437632,17.1034864242,2,12.984028703921537,15.561403540087726,10.604199790092327,0
"338",10,3,"Building",0,9.15574435206,24.2449074932,0,8.371997569294308,26.053259756244888,1.9708873450187712,0
"339",10,3,"Building",0,0.316690634106,31.6284370771,0,9.407715866341983,33.28321824433332,9.240402614852957,0
"340",10,3,"Building",2,0.0,41.6294754392,2,7.671170263499911,39.75106617858357,7.897801881661432,0
"341",10,3,"Building",2,7.8599899416,47.554094043,2,9.163201546533292,48.32879542316995,1.5160879643576206,0
"342",10,3,"Building",2,7.3718902781,52.0094549567,2,15.7264307093649,52.15811380241599,8.355862927911724,0
"343",10,3,"Building",0,8.37005020056,42.075345186,0,8.335550833392881,40.34700047127703,1.7286890001517807,0
"344",10,3,"Building",2,9.57894968971,52.7095833994,2,9.163201553928703,48.328795418019894,4.400471548619538,0
