major,minor,rssi,testid,t_floor,t_x,t_y,bt_floor,bt_x,bt_Y,deployid,watt,proximity
101,197,-55.9765221607,338,0,9.15574435206,24.2449074932,0,9.02954197705,21.6862928396,8,2.52550239049e-06,3
101,186,-58.9326060483,338,0,9.15574435206,24.2449074932,0,8.22114748052,26.6898825301,11,1.27861382276e-06,3
101,139,-60.5452463222,338,0,9.15574435206,24.2449074932,0,7.71642155667,30.416081979,14,8.8201377486e-07,7
101,146,-63.5690076604,338,0,9.15574435206,24.2449074932,0,9.42472360737,32.3956255105,15,4.39642059818e-07,7
101,143,-63.5874762377,338,0,9.15574435206,24.2449074932,0,18.2699028907,24.7526442618,6,4.37776430908e-07,7
101,179,-65.2909542972,338,0,9.15574435206,24.2449074932,0,13.2226465783,22.6178422904,7,2.95736255893e-07,7
101,149,-73.0353466557,338,0,9.15574435206,24.2449074932,0,9.58002374392,41.0512763804,16,4.97124691437e-08,15
101,188,-75.1338145803,338,0,9.15574435206,24.2449074932,0,27.822657033,26.8867671999,3,3.06632752839e-08,15
101,180,-75.7518417856,338,0,9.15574435206,24.2449074932,0,27.1626309726,22.5783486241,4,2.65959692066e-08,15
101,196,-77.453175114,338,0,9.15574435206,24.2449074932,0,7.67759649968,37.6355936285,17,1.7975562466e-08,15
101,184,-81.5641555757,338,0,9.15574435206,24.2449074932,0,8.68704761585,43.0308200034,18,6.97564615279e-09,15
101,132,-83.5246971609,338,0,9.15574435206,24.2449074932,0,28.0535479633,32.9778441801,9,4.44150631476e-09,15
101,128,-84.6221603007,338,0,9.15574435206,24.2449074932,0,26.2308298789,29.7590456408,2,3.44972098e-09,15
101,176,-84.7965342545,338,0,9.15574435206,24.2449074932,0,7.40582137501,13.2212238634,10,3.31395475338e-09,15
101,118,-87.1234168272,338,0,9.15574435206,24.2449074932,0,26.1194933615,37.0533749589,19,1.93935947931e-09,15
101,144,-87.58348707,338,0,9.15574435206,24.2449074932,1,12.4591398849,24.5489010436,28,1.74442094685e-09,15
101,174,-88.055771828,338,0,9.15574435206,24.2449074932,1,12.5296199144,15.9174132844,27,1.56467022138e-09,15
101,190,-91.3289258165,338,0,9.15574435206,24.2449074932,0,27.7450070104,37.6772194926,1,7.36389213407e-10,15
101,160,-93.0,338,0,9.15574435206,24.2449074932,1,27.8590484144,28.7765687751,24,5.01187233627e-10,15
101,161,-93.4494531175,338,0,9.15574435206,24.2449074932,1,8.01889153388,26.7331959193,29,4.51912847627e-10,15
101,122,-94.4302557897,338,0,9.15574435206,24.2449074932,1,6.08068802502,33.1099279758,30,3.60557406376e-10,15
101,126,-96.3619444791,338,0,9.15574435206,24.2449074932,2,11.1045730971,31.92882652,57,2.31102983449e-10,15
101,140,-97.0,338,0,9.15574435206,24.2449074932,2,7.39437866522,15.6346930664,49,1.99526231497e-10,15
101,194,-97.0,338,0,9.15574435206,24.2449074932,2,7.54479435145,22.7524548591,50,1.99526231497e-10,15
101,167,-98.8858739287,338,0,9.15574435206,24.2449074932,1,23.1016394277,24.4784397593,25,1.29244659623e-10,15
101,141,-99.0,338,0,9.15574435206,24.2449074932,0,22.392288987,35.1902750515,20,1.25892541179e-10,15
