testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test16672,2019-04-03 22:11:39,10,1,1,8,3,31,2,13.477433999999999,52.49706,31.0,2,14.430598491544293,53.58160933382385,True,0,1.4438731957615434
Test17040,2019-04-03 22:12:29,10,1,1,8,3,31,2,13.477433999999999,52.49706,31.0,2,16.990669044182724,53.50664893491183,True,0,3.6554193046995307
Test17394,2019-04-03 22:13:31,10,1,1,8,3,31,2,23.970979999999997,52.49706,31.0,2,23.2274615542627,48.80375601602567,True,0,3.7674014913720337
Test16307,2019-04-03 22:14:15,10,1,1,8,3,31,2,23.970979999999997,52.49706,31.0,2,26.001201755898954,52.38151195578085,True,0,2.033507248240909
Test72308,2019-04-03 22:15:22,10,1,1,8,3,31,2,28.452598,40.170195,31.0,2,27.379963212585082,43.20532836439286,True,0,3.219096135070119
Test32630,2019-04-03 22:16:07,10,1,1,8,3,31,2,28.452598,40.170195,31.0,2,27.955297834967162,38.35481782511176,True,0,1.8822597432997648
Test75370,2019-04-03 22:18:53,10,1,1,8,3,31,2,27.578136999999998,19.989047,31.0,2,29.383627190458483,27.77484807359472,True,0,7.992402216194484
Test94961,2019-04-03 22:22:07,10,1,1,8,3,31,2,13.69605,13.225632000000001,31.0,2,9.7873676945513,14.007185315724257,True,0,3.986053555867927
Test78229,2019-04-03 22:22:54,10,1,1,8,3,31,2,13.69605,13.225632000000001,31.0,2,9.305097371449971,19.784843119434214,True,0,7.893270266212847
Test36336,2019-04-03 22:26:13,10,1,1,8,3,31,2,18.724207,30.134164000000002,31.0,2,18.598497829976658,32.15941948176165,True,0,2.0291531637196765
Test57710,2019-04-03 22:27:07,10,1,1,8,3,31,2,18.724207,30.134164000000002,31.0,2,18.556149385040307,31.978399010810485,True,0,1.8518763827656213
Test39441,2019-04-03 22:35:56,10,1,1,8,3,31,1,9.855012,28.149092,31.0,1,7.748264485080165,29.76885218156206,True,0,2.657443910488961
Test11293,2019-04-03 22:37:10,10,1,1,8,3,31,1,8.853477,44.733794,31.0,1,8.03463248192239,43.093061971089156,True,0,1.833714245862658
Test39741,2019-04-03 22:38:18,10,1,1,8,3,31,1,27.426696000000003,42.941725,31.0,1,29.41864629799122,40.59745840569422,True,0,3.076272396073747
Test60272,2019-04-03 22:39:57,10,1,1,8,3,31,1,27.426696000000003,62.016434,31.0,1,26.29086799616196,60.14844580234227,True,0,2.1862033667733805
Test25447,2019-04-03 22:40:39,10,1,1,8,3,31,1,10.188857,63.585071,31.0,1,12.506734553077958,61.1453604015807,True,0,3.3652257212707295
Test3673,2019-01-24 02:07:31,10,2,1,9,3,31,1,15.6973,18.69581,31.0,1,18.45659066408108,19.34413168105431,True,0,2.8344322131619397
Test97265,2019-01-24 02:09:02,10,2,1,9,3,31,1,12.859617,8.579143,31.0,1,9.205469727469218,11.499387506764208,True,0,4.677672526869606
Test50448,2019-01-24 02:11:31,10,2,1,9,3,31,1,4.0127239999999995,0.6184839999999999,31.0,1,12.63954375482431,10.192998037192183,True,0,12.887720439651735
Test56319,2019-01-24 02:13:13,10,2,1,9,3,31,1,28.717257,9.90592,31.0,1,25.069302758556702,8.771341629282066,True,0,3.820319126325065
Test8527,2019-01-24 02:15:45,10,2,1,9,3,31,1,27.548797999999998,34.119584,31.0,1,29.22841864976623,23.558566549551397,True,0,10.69374654252667
Test13139,2019-01-24 02:16:52,10,2,1,9,3,31,1,28.550332,53.800096999999994,31.0,1,28.212155903539845,54.618213956652035,True,0,0.8852561363688062
Test30022,2019-01-24 02:18:59,10,2,1,9,3,31,1,24.210347,54.795178,31.0,1,26.28725823127981,55.58492810916563,True,0,2.2219958365270065
Test37479,2019-01-24 02:19:31,10,2,1,9,3,31,1,18.534983,49.156381,31.0,1,17.744963514552943,49.40862162398528,True,0,0.8293106292424552
Test87030,2019-01-24 02:21:11,10,2,1,9,3,31,1,18.368059,56.287802,31.0,1,8.959346710728523,51.214817501764905,True,0,10.68920196561098
Test6781,2019-01-24 02:21:37,10,2,1,9,3,31,1,17.867292000000003,43.020041,31.0,1,14.44250847337081,52.00361649453175,True,0,9.614248325803846
Test23777,2019-01-24 02:23:45,10,2,1,9,3,31,1,10.355779,62.313577,31.0,1,10.77963893697694,54.87403914084598,True,0,7.451602566157169
Test86285,2019-01-24 02:24:35,10,2,1,9,3,31,1,9.0204,43.572864,31.0,1,8.98132239270174,35.954034899382094,True,0,7.618929316105672
Test18722,2019-01-24 02:27:30,10,2,1,9,3,31,1,13.193462,30.636796999999998,31.0,1,10.17907324808535,27.82243760699788,True,0,4.123973610566489
Test78829,2019-01-24 02:28:25,10,2,1,9,3,31,1,13.360384,38.708017,31.0,1,3.3532928228855874,28.23292181104898,True,0,14.486873128617713
Test60907,2019-01-24 02:30:28,10,2,1,9,3,31,1,4.34657,33.732607,31.0,1,3.605964671892621,29.163839005290583,True,0,4.628405475053169
Test6310,2019-01-24 02:31:43,10,2,1,9,3,31,1,7.017328999999999,22.344445999999998,31.0,1,8.756580394473191,22.821840319959446,True,0,1.8035799815662426
Test36167,2019-01-24 02:34:05,10,2,1,9,3,31,1,13.69423,19.690895,31.0,1,16.852529769392618,20.532043221684795,True,0,3.268392229244978
Test42627,2019-02-13 22:41:19,10,2,1,9,3,31,1,15.196532999999999,16.373955,31.0,1,21.11460411538203,17.11233642449102,True,0,5.963956141249909
Test57096,2019-02-13 22:41:46,10,2,1,9,3,31,1,15.196532999999999,16.373955,31.0,1,16.55831136886417,15.042425792798822,True,0,1.9045761616528125
Test99148,2019-02-13 22:44:47,10,2,1,9,3,31,1,22.874968,15.931693,31.0,1,18.162328238201226,12.509622059875717,True,0,5.824048681435439
Test57613,2019-02-13 22:45:12,10,2,1,9,3,31,1,22.874968,15.931693,31.0,1,18.162328238201226,12.509622059875717,True,0,5.824048681435439
Test71012,2019-02-13 22:47:10,10,2,1,9,3,31,1,17.533447,24.500456,31.0,1,16.852529648715755,20.532043459079546,True,0,4.026406156141563
Test47873,2019-02-13 22:49:32,10,2,1,9,3,31,1,27.048032,27.319857,31.0,1,29.424660101471023,24.857947344345927,True,0,3.4218942539629293
Test81299,2019-02-13 22:50:08,10,2,1,9,3,31,1,27.048032,27.319857,31.0,1,29.01119730449833,27.089640880819495,True,0,1.9766176854203652
Test44031,2019-02-13 22:52:27,10,2,1,9,3,31,1,28.550332,39.592535,31.0,1,29.689018270747912,36.78063606369962,True,0,3.0337076410156922
Test96257,2019-02-13 22:53:18,10,2,1,9,3,31,1,28.383409999999998,50.151462,31.0,1,29.37826413746179,38.221904292481234,True,0,11.970968292157709
Test33107,2019-02-13 22:53:45,10,2,1,9,3,31,1,28.383409999999998,50.151462,31.0,1,28.936780498018887,49.1701304161821,True,0,1.126601342745619
Test63717,2019-02-13 22:56:40,10,2,1,9,3,31,1,28.216488000000002,58.775507999999995,31.0,1,26.28725823127981,55.58492810916563,True,0,3.728502050463803
Test5270,2019-02-13 22:56:59,10,2,1,9,3,31,1,28.216488000000002,58.775507999999995,31.0,1,26.19813858358648,43.55752412778736,True,0,15.351246447818518
Test20202,2019-02-13 22:57:36,10,2,1,9,3,31,1,22.708046,61.926601,31.0,1,22.25391001405263,58.20483039400534,True,0,3.749375406301458
Test99541,2019-02-13 22:57:53,10,2,1,9,3,31,1,22.708046,61.926601,31.0,1,16.90236871947784,63.23813133629975,True,0,5.951974505036605
Test10790,2019-02-13 22:59:49,10,2,1,9,3,31,1,16.364991,63.253377,31.0,1,14.126970606180693,56.72806289408181,True,0,6.898438915004325
Test13099,2019-02-13 23:00:08,10,2,1,9,3,31,1,16.364991,63.253377,31.0,1,14.126970606180693,56.72806289408181,True,0,6.898438915004325
Test50075,2019-02-13 23:00:39,10,2,1,9,3,31,1,9.187322,59.107201,31.0,1,11.428614463732062,58.061524994504055,True,0,2.4732226378658475
Test94635,2019-02-13 23:01:00,10,2,1,9,3,31,1,9.187322,59.107201,31.0,1,10.863254566186097,60.225869894657535,True,0,2.01498636776466
Test88339,2019-02-13 23:03:36,10,2,1,9,3,31,1,9.0204,48.658838,31.0,1,8.02192253577374,41.225323945294775,True,0,7.50027255825199
Test50868,2019-02-13 23:04:30,10,2,1,9,3,31,1,10.522703,36.552008,31.0,1,8.391063716734395,29.125402001467357,True,0,7.726471555076233
Test7045,2019-02-13 23:04:52,10,2,1,9,3,31,1,10.522703,36.552008,31.0,1,8.391063721464125,29.125402001735576,True,0,7.726471553513549
Test5987,2019-02-13 23:07:35,10,2,1,9,3,31,1,9.354245,27.596269,31.0,1,10.179073248746842,27.822437607646336,True,0,0.8552741543011015
Test2180,2019-03-08 14:38:41,10,2,1,9,3,31,2,9.900766,31.049160999999998,31.0,2,11.193895742809753,29.559119041100104,True,0,1.972919048268694
Test77066,2019-03-08 14:39:07,10,2,1,9,3,31,2,9.900766,31.049160999999998,31.0,2,8.1459420568224,29.1554088889466,True,0,2.581802496255007
Test9473,2019-03-08 14:39:30,10,2,1,9,3,31,2,9.900766,31.049160999999998,31.0,1,6.09468887607352,30.224274400609318,True,1,3.8944397511234903
Test68121,2019-03-08 14:40:59,10,2,1,9,3,31,2,9.579535,17.638101000000002,31.0,2,7.82154787389067,28.812564946962524,True,0,11.311903608037479
Test99439,2019-03-08 14:41:32,10,2,1,9,3,31,2,9.579535,17.638101000000002,31.0,2,10.783904144316002,19.358200935776576,True,0,2.099821141154416
Test15182,2019-03-08 14:41:54,10,2,1,9,3,31,2,9.579535,17.638101000000002,31.0,2,10.783904098502637,19.358200916324463,True,0,2.099821098943306
Test98549,2019-03-08 14:45:48,10,2,1,9,3,31,2,14.879845999999999,13.310232000000001,31.0,2,18.81608519864364,10.80345959902353,True,0,4.66667835823684
Test27807,2019-03-08 14:46:14,10,2,1,9,3,31,2,14.879845999999999,13.310232000000001,31.0,2,20.851197725787763,12.29420460135308,True,0,6.057173689755787
Test90294,2019-03-08 14:46:36,10,2,1,9,3,31,2,14.879845999999999,13.310232000000001,31.0,2,18.816085201506432,10.803459621126244,True,0,4.6666783487787535
Test56086,2019-03-08 14:47:15,10,2,1,9,3,31,2,23.071236,13.791104,31.0,2,25.487304422173278,16.41783430335535,True,0,3.568907214707067
Test75282,2019-03-08 14:47:36,10,2,1,9,3,31,2,23.071236,13.791104,31.0,2,21.733184958286515,11.538527449451799,True,0,2.620015592760886
Test41126,2019-03-08 14:47:58,10,2,1,9,3,31,2,23.071236,13.791104,31.0,2,29.194503275041193,19.90235913134395,True,0,8.651117927873146
Test42325,2019-03-08 14:51:21,10,2,1,9,3,31,2,28.050317,18.599851,31.0,2,29.234664971029286,18.709772714986205,True,0,1.1894380605591428
Test70038,2019-03-08 14:51:41,10,2,1,9,3,31,2,28.050317,18.599851,31.0,2,28.677349464103724,22.346615773800277,True,0,3.7988703559388046
Test83470,2019-03-08 14:52:03,10,2,1,9,3,31,2,28.050317,18.599851,31.0,2,29.060703953489043,17.165921049343673,True,0,1.7541484826462463
Test47600,2019-03-08 14:52:42,10,2,1,9,3,31,2,27.56847,30.461422999999996,31.0,2,24.701515723849706,32.319328356173195,True,0,3.4163195304352785
Test42000,2019-03-08 14:53:06,10,2,1,9,3,31,2,27.56847,30.461422999999996,31.0,2,24.701515723849706,32.319328356173195,True,0,3.4163195304352785
Test8381,2019-03-08 14:53:29,10,2,1,9,3,31,2,27.56847,30.461422999999996,31.0,2,25.030807258951942,31.247749604160468,True,0,2.656697520553307
Test69867,2019-03-08 14:57:06,10,2,1,9,3,31,2,28.050317,46.169995,31.0,2,30.619428526504755,42.49073102034519,True,0,4.487462252499175
Test10056,2019-03-08 14:57:27,10,2,1,9,3,31,2,28.050317,46.169995,31.0,2,29.01442813494668,44.010788623224855,True,0,2.364673858703273
Test97719,2019-03-08 14:57:49,10,2,1,9,3,31,2,28.050317,46.169995,31.0,2,26.222885759475613,47.92835838488187,True,0,2.536010002373358
