major,minor,rssi,testid,t_floor,t_x,t_y,bt_floor,bt_x,bt_Y,deployid,watt,proximity
101,146,-65.5005332859,339,0,0.316690634106,31.6284370771,0,9.42472360737,32.3956255105,15,2.81803687305e-07,7
101,149,-71.0813164688,339,0,0.316690634106,31.6284370771,0,9.58002374392,41.0512763804,16,7.79593757886e-08,15
101,139,-72.8544200495,339,0,0.316690634106,31.6284370771,0,7.71642155667,30.416081979,14,5.18272296716e-08,15
101,196,-75.2916291723,339,0,0.316690634106,31.6284370771,0,7.67759649968,37.6355936285,17,2.95690303312e-08,15
101,186,-77.893083833,339,0,0.316690634106,31.6284370771,0,8.22114748052,26.6898825301,11,1.62439489776e-08,15
101,184,-78.8400676356,339,0,0.316690634106,31.6284370771,0,8.68704761585,43.0308200034,18,1.30615054643e-08,15
101,197,-83.0717854942,339,0,0.316690634106,31.6284370771,0,9.02954197705,21.6862928396,8,4.92971089432e-09,15
101,122,-83.8409114582,339,0,0.316690634106,31.6284370771,1,6.08068802502,33.1099279758,30,4.12960824388e-09,15
101,179,-85.5677845744,339,0,0.316690634106,31.6284370771,0,13.2226465783,22.6178422904,7,2.77473519326e-09,15
101,161,-87.4463657832,339,0,0.316690634106,31.6284370771,1,8.01889153388,26.7331959193,29,1.80037685714e-09,15
101,126,-89.1171980708,339,0,0.316690634106,31.6284370771,2,11.1045730971,31.92882652,57,1.22540653741e-09,15
101,143,-90.4823085711,339,0,0.316690634106,31.6284370771,0,18.2699028907,24.7526442618,6,8.94888944637e-10,15
101,168,-91.6726874997,339,0,0.316690634106,31.6284370771,1,9.71041452799,37.0909813036,31,6.80348215546e-10,15
101,174,-93.0279909138,339,0,0.316690634106,31.6284370771,1,12.5296199144,15.9174132844,27,4.97967396002e-10,15
101,176,-93.6736320519,339,0,0.316690634106,31.6284370771,0,7.40582137501,13.2212238634,10,4.29177350956e-10,15
101,188,-93.8858739287,339,0,0.316690634106,31.6284370771,0,27.822657033,26.8867671999,3,4.08707499822e-10,15
101,115,-94.0,339,0,0.316690634106,31.6284370771,2,7.59493346216,36.386477457,51,3.98107170553e-10,15
101,119,-94.4712810462,339,0,0.316690634106,31.6284370771,2,9.60041468039,37.2922101962,59,3.57167468285e-10,15
101,194,-94.5548953255,339,0,0.316690634106,31.6284370771,2,7.54479435145,22.7524548591,50,3.50356732562e-10,15
101,183,-97.0,339,0,0.316690634106,31.6284370771,1,7.455050292,42.9744854671,32,1.99526231497e-10,15
