major,minor,rssi,testid,t_floor,t_x,t_y,bt_floor,bt_x,bt_Y,deployid,watt,proximity
101,145,-67.3160098804,348,2,19.783332043,39.1103600297,2,28.0508562441,35.899050609,43,1.85523535481e-07,7
101,205,-68.0121685719,348,2,19.783332043,39.1103600297,1,26.0969946416,37.018767846,39,1.58045866843e-07,7
101,156,-70.8416528197,348,2,19.783332043,39.1103600297,2,24.3411640007,31.8285761878,56,8.23824527675e-08,15
101,181,-74.603053705,348,2,19.783332043,39.1103600297,2,25.9957380122,37.1919604126,58,3.46493131053e-08,15
101,148,-74.6400022503,348,2,19.783332043,39.1103600297,2,28.2520373136,15.4843176138,45,3.43557769886e-08,15
101,195,-75.1776874601,348,2,19.783332043,39.1103600297,2,28.2514109496,43.2173130662,42,3.03550710678e-08,15
101,160,-76.1204918701,348,2,19.783332043,39.1103600297,1,27.8590484144,28.7765687751,24,2.44315383209e-08,15
101,170,-79.6272318828,348,2,19.783332043,39.1103600297,2,28.3516883481,50.5857000951,41,1.08962437959e-08,15
101,163,-80.0842417986,348,2,19.783332043,39.1103600297,2,28.2012726619,22.9166535704,44,9.807895279e-09,15
101,125,-80.3646614122,348,2,19.783332043,39.1103600297,1,28.0346166835,43.2672430536,23,9.19462155779e-09,15
101,167,-81.4154944026,348,2,19.783332043,39.1103600297,1,23.1016394277,24.4784397593,25,7.21855981887e-09,15
101,126,-81.7414251016,348,2,19.783332043,39.1103600297,2,11.1045730971,31.92882652,57,6.69664828353e-09,15
101,182,-85.2678467135,348,2,19.783332043,39.1103600297,1,27.9288969593,51.3350420929,22,2.97313978634e-09,15
101,152,-86.1455318731,348,2,19.783332043,39.1103600297,2,24.5919195389,12.6271879458,46,2.42910793509e-09,15
101,166,-88.3244894017,348,2,19.783332043,39.1103600297,2,24.4408774887,53.4428297631,40,1.47079132558e-09,15
101,115,-90.1372356229,348,2,19.783332043,39.1103600297,2,7.59493346216,36.386477457,51,9.6889438199e-10,15
101,138,-90.5926226205,348,2,19.783332043,39.1103600297,2,18.5752876093,15.4843176138,47,8.72444356982e-10,15
101,155,-92.0370720196,348,2,19.783332043,39.1103600297,2,7.74469114617,43.1168603772,52,6.25594321575e-10,15
101,119,-92.3619444791,348,2,19.783332043,39.1103600297,2,9.60041468039,37.2922101962,59,5.80504448407e-10,15
101,174,-92.5272437466,348,2,19.783332043,39.1103600297,1,12.5296199144,15.9174132844,27,5.58824740785e-10,15
101,118,-93.0,348,2,19.783332043,39.1103600297,0,26.1194933615,37.0533749589,19,5.01187233627e-10,15
101,191,-93.0621819068,348,2,19.783332043,39.1103600297,2,18.0732435291,50.3849976226,55,4.94062406383e-10,15
101,161,-93.2176160309,348,2,19.783332043,39.1103600297,1,8.01889153388,26.7331959193,29,4.76692585462e-10,15
101,178,-93.3084383571,348,2,19.783332043,39.1103600297,1,24.0513826947,59.7991270833,37,4.66827212603e-10,15
101,187,-93.6982539888,348,2,19.783332043,39.1103600297,1,11.3297194926,60.0105103876,38,4.26751052728e-10,15
101,168,-94.0,348,2,19.783332043,39.1103600297,1,9.71041452799,37.0909813036,31,3.98107170553e-10,15
101,116,-94.235228761,348,2,19.783332043,39.1103600297,1,25.0733447227,65.330325374,36,3.77117880116e-10,15
101,201,-94.3592069728,348,2,19.783332043,39.1103600297,1,22.8197192182,15.8821826423,26,3.66504492718e-10,15
101,175,-94.4830460439,348,2,19.783332043,39.1103600297,2,11.0037002414,53.292252411,54,3.56201214265e-10,15
101,147,-95.0,348,2,19.783332043,39.1103600297,2,11.1547738384,12.5269376135,48,3.16227766017e-10,15
101,202,-95.4203884436,348,2,19.783332043,39.1103600297,2,7.59427545994,50.3348724107,53,2.87052382387e-10,15
101,194,-96.0,348,2,19.783332043,39.1103600297,2,7.54479435145,22.7524548591,50,2.51188643151e-10,15
101,192,-96.2459513323,348,2,19.783332043,39.1103600297,1,27.7174560478,59.1562272772,21,2.37358542631e-10,15
101,128,-102.0,348,2,19.783332043,39.1103600297,0,26.2308298789,29.7590456408,2,6.3095734448e-11,15
