testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test41126,2019-03-08 14:47:58,10,2,1,2,3,31,2,23.071236,13.791104,31.0,2,29.28664620890296,21.10136038305501,True,0,9.595372449828702
Test42325,2019-03-08 14:51:21,10,2,1,2,3,31,2,28.050317,18.599851,31.0,2,23.19324500656659,22.519227612098447,True,0,6.241206724413117
Test70038,2019-03-08 14:51:41,10,2,1,2,3,31,2,28.050317,18.599851,31.0,2,23.19324500903866,22.519227615389376,True,0,6.241206724555936
Test83470,2019-03-08 14:52:03,10,2,1,2,3,31,2,28.050317,18.599851,31.0,2,23.19324500656659,22.519227612098447,True,0,6.241206724413117
Test47600,2019-03-08 14:52:42,10,2,1,2,3,31,2,27.56847,30.461423,31.0,2,22.36687801788795,32.722637058175586,True,0,5.671829349095695
Test42000,2019-03-08 14:53:06,10,2,1,2,3,31,2,27.56847,30.461423,31.0,2,19.38179290771476,31.17091941940217,True,0,8.217363748946035
Test8381,2019-03-08 14:53:29,10,2,1,2,3,31,2,27.56847,30.461423,31.0,2,19.82787624287779,28.887826179138262,True,0,7.8989238930012196
Test69867,2019-03-08 14:57:06,10,2,1,2,3,31,2,28.050317,46.169995,31.0,2,21.942579890605103,43.4270068090876,True,0,6.695404156058424
Test10056,2019-03-08 14:57:27,10,2,1,2,3,31,2,28.050317,46.169995,31.0,2,21.190085785737484,42.96469453553922,True,0,7.572101648856428
Test97719,2019-03-08 14:57:49,10,2,1,2,3,31,2,28.050317,46.169995,31.0,2,20.374745005769928,47.893684883270254,True,0,7.866734535517087
Test95814,2019-03-08 14:59:13,10,2,1,2,3,31,2,9.900766,47.772912,31.0,2,15.998418632836987,49.44724491287255,True,0,6.323350246022445
Test6393,2019-03-08 14:59:39,10,2,1,2,3,31,2,9.900766,47.772912,31.0,2,15.4893332192476,36.6333822827151,True,0,12.46279286060401
Test94058,2019-03-08 15:00:02,10,2,1,2,3,31,2,9.900766,47.772912,31.0,2,15.998418632836987,49.44724491287255,True,0,6.323350246022445
Test96169,2019-03-08 15:00:27,10,2,1,2,3,31,2,9.900766,47.772912,31.0,2,15.575901550092025,42.29342958891625,True,0,7.8887192246456905
Test94220,2019-04-03 22:07:56,10,2,1,2,3,31,2,9.542354,29.806902,31.0,1,2.24225391692748,19.70433879900811,True,1,12.464078162981446
Test6864,2019-04-03 22:08:24,10,2,1,2,3,31,2,9.542354,29.806902,31.0,2,8.609755274266712,13.989977485467275,True,0,15.844394639167053
Test16672,2019-04-03 22:11:39,10,2,1,2,3,31,2,13.477434,52.49706,31.0,2,18.287739335097932,51.41158916813892,True,0,4.931255858672596
Test17040,2019-04-03 22:12:29,10,2,1,2,3,31,2,13.477434,52.49706,31.0,2,16.996207859762574,50.37049283416842,True,0,4.111454412606488
Test17394,2019-04-03 22:13:31,10,2,1,2,3,31,2,23.97098,52.49706,31.0,2,20.160267078754867,44.7279857599165,True,0,8.653325806652237
Test16307,2019-04-03 22:14:15,10,2,1,2,3,31,2,23.97098,52.49706,31.0,2,24.283718869458003,44.981885167202826,True,0,7.521679225277947
Test72308,2019-04-03 22:15:22,10,2,1,2,3,31,2,28.452598,40.170195,31.0,2,22.41416886717227,43.02403964733495,True,0,6.678851373050983
