testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test15800,2019-01-24 02:32:05,5,2,1,6,3,31,1,7.017328999999999,22.344445999999998,31.0,1,8.76989998279402,22.87529373610897,True,0,1.8312029840145019
Test88279,2019-01-24 02:33:45,5,2,1,6,3,31,1,13.69423,19.690895,31.0,1,8.959296782472242,32.561055298026496,True,0,13.713519558134783
Test62496,2019-02-13 22:40:56,5,2,1,6,3,31,1,15.196532999999999,16.373955,31.0,1,21.962114872137775,21.164258824626295,True,0,8.289759272791256
Test50153,2019-02-13 22:42:18,5,2,1,6,3,31,1,15.196532999999999,16.373955,31.0,1,21.962114914145783,21.164258873687913,True,0,8.289759335426208
Test34588,2019-02-13 22:44:12,5,2,1,6,3,31,1,22.874968,15.931693,31.0,1,16.381539195496497,14.818868224807922,True,0,6.588095067577355
Test70194,2019-02-13 22:44:25,5,2,1,6,3,31,1,22.874968,15.931693,31.0,1,16.84818757766623,11.647258473288938,True,0,7.394488587637379
Test25075,2019-02-13 22:46:29,5,2,1,6,3,31,1,17.533447,24.500456,31.0,1,9.721516195896788,14.743647321532084,True,0,12.498863087350124
Test20212,2019-02-13 22:46:49,5,2,1,6,3,31,1,17.533447,24.500456,31.0,1,9.72151594354437,14.743647339253082,True,0,12.498863231239952
Test58570,2019-02-13 22:48:53,5,2,1,6,3,31,1,27.048032,27.319857,31.0,1,25.8955409545922,30.051765512210167,True,0,2.965056446145931
Test62785,2019-02-13 22:49:11,5,2,1,6,3,31,1,27.048032,27.319857,31.0,1,24.74122238399671,28.65900802249563,True,0,2.6673387609256416
Test34974,2019-02-13 22:51:47,5,2,1,6,3,31,1,28.550332,39.592535,31.0,1,29.277772732436926,36.45952206912427,True,0,3.2163550867780284
Test90517,2019-02-13 22:52:01,5,2,1,6,3,31,1,28.550332,39.592535,31.0,1,28.75872677890065,36.89978247856364,True,0,2.7008044219407914
Test20190,2019-02-13 22:54:08,5,2,1,6,3,31,1,28.383409999999998,50.151462,31.0,1,29.42692103231705,46.68156559995089,True,0,3.623409485780094
Test29812,2019-02-13 22:54:20,5,2,1,6,3,31,1,28.383409999999998,50.151462,31.0,1,29.206095062467465,47.67816974871461,True,0,2.606527435550117
Test12108,2019-02-13 22:54:33,5,2,1,6,3,31,1,28.383409999999998,50.151462,31.0,1,29.469882204427275,41.257871833591835,True,0,8.959708025322316
Test91521,2019-02-13 22:56:09,5,2,1,6,3,31,1,28.216488000000002,58.775507999999995,31.0,1,27.553398488160926,55.304599209967584,True,0,3.5336801679602012
Test96296,2019-02-13 22:56:21,5,2,1,6,3,31,1,28.216488000000002,58.775507999999995,31.0,1,27.55339849351856,55.304599214026844,True,0,3.533680162967698
Test72097,2019-02-13 22:58:04,5,2,1,6,3,31,1,22.708046,61.926601,31.0,1,20.59484947168884,59.29257243535702,True,0,3.376937376769293
Test3018,2019-02-13 22:58:14,5,2,1,6,3,31,1,22.708046,61.926601,31.0,1,20.59484948189645,59.29257244203368,True,0,3.3769373651738173
Test67448,2019-02-13 22:59:20,5,2,1,6,3,31,1,16.364991,63.253377,31.0,1,14.597722601429059,59.601805569865185,True,0,4.0567488832764
Test31255,2019-02-13 22:59:29,5,2,1,6,3,31,1,16.364991,63.253377,31.0,1,7.465058836756892,55.99973033693633,True,0,11.48147126560459
Test83926,2019-02-13 23:01:22,5,2,1,6,3,31,1,9.187322,59.107201,31.0,1,11.161534729038378,54.49926503917378,True,0,5.013041962578477
Test54993,2019-02-13 23:01:44,5,2,1,6,3,31,1,9.187322,59.107201,31.0,1,11.603556865755378,57.91535397329105,True,0,2.6941956613369578
Test51847,2019-02-13 23:03:04,5,2,1,6,3,31,1,9.0204,48.658838,31.0,1,9.138830887193981,42.70452608048496,True,0,5.955489594476718
Test46098,2019-02-13 23:03:14,5,2,1,6,3,31,1,9.0204,48.658838,31.0,1,7.7097324426827285,43.09330279999536,True,0,5.717782044490223
Test47038,2019-02-13 23:05:18,5,2,1,6,3,31,1,10.522703,36.552008,31.0,1,7.814750009971006,29.888744737905657,True,0,7.192502116522672
Test83075,2019-02-13 23:05:32,5,2,1,6,3,31,1,10.522703,36.552008,31.0,1,11.580429382422679,26.617218161695973,True,0,9.990937605217137
Test64675,2019-02-13 23:07:00,5,2,1,6,3,31,1,9.354245,27.596269,31.0,1,7.7041558337327345,28.43547348460136,True,0,1.8512315964264536
Test10551,2019-02-13 23:07:14,5,2,1,6,3,31,1,9.354245,27.596269,31.0,1,7.704155800309743,28.435473478793305,True,0,1.8512316235850064
Test88477,2019-02-20 22:55:02,5,2,1,6,3,31,1,14.862687,18.142986999999998,31.0,1,18.75740330645962,17.746891267944946,True,0,3.9148061173900666
Test1254,2019-02-20 23:11:58,5,2,1,6,3,31,1,14.862687,18.142986999999998,31.0,1,9.142678000411053,20.67037497611316,True,0,6.253494458075414
Test56499,2019-03-08 14:37:54,5,2,1,6,3,31,2,9.900766,31.049160999999998,31.0,2,15.328375956892854,38.00642618971891,True,0,8.823972391402693
Test92454,2019-03-08 14:38:06,5,2,1,6,3,31,2,9.900766,31.049160999999998,31.0,2,7.913281086787723,29.607318660033766,True,0,2.455403350483524
Test5658,2019-03-08 14:38:21,5,2,1,6,3,31,2,9.900766,31.049160999999998,31.0,2,11.429793199949131,29.635843473037976,True,0,2.0821600827511615
Test75013,2019-03-08 14:42:17,5,2,1,6,3,31,2,9.579535,17.638101000000002,31.0,2,9.395645918154777,27.617073603015157,True,0,9.98066678164084
Test27776,2019-03-08 14:42:32,5,2,1,6,3,31,2,9.579535,17.638101000000002,31.0,2,10.767179028106375,22.293870252808837,True,0,4.804860629913928
Test61409,2019-03-08 14:42:45,5,2,1,6,3,31,2,9.579535,17.638101000000002,31.0,2,10.785032055258307,18.145759105579668,True,0,1.3080290143560216
Test90047,2019-03-08 14:45:00,5,2,1,6,3,31,2,14.879845999999999,13.310232000000001,31.0,2,15.764482924589506,11.904213398281405,True,0,1.6611654934791713
Test2441,2019-03-08 14:45:13,5,2,1,6,3,31,2,14.879845999999999,13.310232000000001,31.0,2,16.190108765661936,14.703458912561274,True,0,1.9125558148626893
Test41898,2019-03-08 14:45:25,5,2,1,6,3,31,2,14.879845999999999,13.310232000000001,31.0,2,15.764482924589506,11.904213398281405,True,0,1.6611654934791713
Test24720,2019-03-08 14:48:16,5,2,1,6,3,31,2,23.071236,13.791104,31.0,1,22.664894900559165,16.981118182792464,True,1,3.2157897281246255
Test15929,2019-03-08 14:48:27,5,2,1,6,3,31,2,23.071236,13.791104,31.0,2,18.370378549986945,10.881581790253472,True,0,5.528415709256274
Test38602,2019-03-08 14:48:38,5,2,1,6,3,31,2,23.071236,13.791104,31.0,1,24.735157749175457,11.264743330344457,True,1,3.025084101403054
Test91303,2019-03-08 14:48:49,5,2,1,6,3,31,2,23.071236,13.791104,31.0,2,22.18457039014167,11.530895196947222,True,0,2.4279043920843995
Test69520,2019-03-08 14:50:41,5,2,1,6,3,31,2,28.050317,18.599851,31.0,2,29.23189272491284,19.06123824494895,True,0,1.2684633946255144
Test24085,2019-03-08 14:50:53,5,2,1,6,3,31,2,28.050317,18.599851,31.0,2,29.291873545081966,17.344956802955746,True,0,1.7652824421069888
Test56717,2019-03-08 14:51:03,5,2,1,6,3,31,2,28.050317,18.599851,31.0,2,29.23189272589707,19.061238477609436,True,0,1.2684634801696038
Test68251,2019-03-08 14:53:54,5,2,1,6,3,31,2,27.56847,30.461422999999996,31.0,2,28.189561894387012,30.25785213852487,True,0,0.6536025068150901
Test60573,2019-03-08 14:54:08,5,2,1,6,3,31,2,27.56847,30.461422999999996,31.0,2,29.303071546610777,26.551892318413383,True,0,4.277063557602527
Test80154,2019-03-08 14:54:20,5,2,1,6,3,31,2,27.56847,30.461422999999996,31.0,2,28.18956190228499,30.257852138101587,True,0,0.6536025144520531
Test56757,2019-03-08 14:56:25,5,2,1,6,3,31,2,28.050317,46.169995,31.0,2,26.52549305270355,48.91645820006744,True,0,3.141360880187662
Test49221,2019-03-08 14:56:36,5,2,1,6,3,31,2,28.050317,46.169995,31.0,2,26.376712725377406,48.33131961240822,True,0,2.733546295242971
Test63542,2019-03-08 14:56:46,5,2,1,6,3,31,2,28.050317,46.169995,31.0,2,26.52549305270355,48.91645820006744,True,0,3.141360880187662
Test32525,2019-03-08 15:00:46,5,2,1,6,3,31,2,9.900766,47.772912,31.0,2,9.76455668304867,42.67002852557147,True,0,5.104701042335402
Test15659,2019-03-08 15:00:57,5,2,1,6,3,31,2,9.900766,47.772912,31.0,2,8.71876177291321,48.40754478026091,True,0,1.3416008194067048
Test39297,2019-03-08 15:01:09,5,2,1,6,3,31,2,9.900766,47.772912,31.0,2,9.222707115862011,47.9882613212038,True,0,0.7114345932701011
Test51260,2019-03-08 15:01:22,5,2,1,6,3,31,2,9.900766,47.772912,31.0,2,9.222707115862011,47.9882613212038,True,0,0.7114345932701011
Test45863,2019-04-03 22:06:57,5,2,1,6,3,31,2,9.542354,29.806902,31.0,2,8.341187830752334,38.12483212181828,True,0,8.40421094913716
Test5138,2019-04-03 22:13:17,5,2,1,6,3,31,2,23.970979999999997,52.49706,31.0,1,27.969899637828775,47.090116763534375,True,1,6.725057132260958
Test71712,2019-04-03 22:13:58,5,2,1,6,3,31,2,23.970979999999997,52.49706,31.0,2,22.054204429966063,53.63497819885611,True,0,2.2290999109880323
Test43222,2019-04-03 22:20:32,5,2,1,6,3,31,2,22.768594,13.661984,31.0,1,33.161308899859804,27.23123930290292,True,1,17.091904881116296
Test20474,2019-04-03 22:21:51,5,2,1,6,3,31,2,13.69605,13.225632000000001,31.0,2,16.38879093740795,30.458113460150287,True,0,17.44159600009173
Test84534,2019-04-03 22:23:53,5,2,1,6,3,31,2,9.433047,21.189006,31.0,1,4.380917106890028,41.20368125979757,True,1,20.64246211603665
Test16340,2019-04-03 22:26:45,5,2,1,6,3,31,2,18.724207,30.134164000000002,31.0,2,28.434714947208835,35.15468453143811,True,0,10.93158684726959
Test44946,2019-04-03 22:32:52,5,2,1,6,3,31,1,19.03575,22.1786,31.0,1,11.015676072578799,29.295556676487916,True,0,10.72253039801274
Test90791,2019-04-03 22:35:38,5,2,1,6,3,31,1,9.855012,28.149092,31.0,1,8.259132989252235,30.393179523440274,True,0,2.7536809237465354
Test92522,2019-04-03 22:36:54,5,2,1,6,3,31,1,8.853477,44.733794,31.0,1,7.900884423345073,38.64344478871603,True,0,6.16439665599849
Test78864,2019-04-03 22:37:40,5,2,1,6,3,31,1,27.426696000000003,42.941725,31.0,1,29.488406998983702,40.135035013340065,True,0,3.4825509220322246
Test76229,2019-04-03 22:39:33,5,2,1,6,3,31,1,27.426696000000003,62.016434,31.0,1,23.073289175170924,62.76982602710404,True,0,4.418116174227693
Test48338,2019-04-03 22:40:16,5,2,1,6,3,31,1,10.188857,63.585071,31.0,1,14.597722601429059,59.601805569865185,True,0,5.94175894650494
