testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test61409,2019-03-08 14:42:45,5,2,1,2,3,31,2,9.579535,17.638101000000002,31.0,2,6.374624433968771,20.26612262640552,True,0,4.144628982805784
Test90047,2019-03-08 14:45:00,5,2,1,2,3,31,2,14.879845999999999,13.310232000000001,31.0,2,20.102332198830588,9.130557334989897,True,0,6.689098773549641
Test2441,2019-03-08 14:45:13,5,2,1,2,3,31,2,14.879845999999999,13.310232000000001,31.0,2,17.055425559257962,15.531127091682047,True,0,3.1089421716909555
Test41898,2019-03-08 14:45:25,5,2,1,2,3,31,2,14.879845999999999,13.310232000000001,31.0,2,20.102332198830588,9.130557334989897,True,0,6.689098773549641
Test24720,2019-03-08 14:48:16,5,2,1,2,3,31,2,23.071236,13.791104,31.0,1,21.951487916332976,18.040273678624185,True,1,4.394232439074557
Test15929,2019-03-08 14:48:27,5,2,1,2,3,31,2,23.071236,13.791104,31.0,2,20.102332199481502,9.130557334526332,True,0,5.525856042079898
Test38602,2019-03-08 14:48:38,5,2,1,2,3,31,2,23.071236,13.791104,31.0,1,20.018041360111198,9.544447205073482,True,1,5.230305100368551
Test91303,2019-03-08 14:48:49,5,2,1,2,3,31,2,23.071236,13.791104,31.0,2,20.446058459725553,9.678044465614965,True,0,4.879427820078604
Test69520,2019-03-08 14:50:41,5,2,1,2,3,31,2,28.050317,18.599851,31.0,2,23.19324501415394,22.51922760959003,True,0,6.241206716933193
Test24085,2019-03-08 14:50:53,5,2,1,2,3,31,2,28.050317,18.599851,31.0,2,22.532924953490163,16.84873265804907,True,0,5.788612134389986
Test56717,2019-03-08 14:51:03,5,2,1,2,3,31,2,28.050317,18.599851,31.0,2,23.19324500656659,22.519227612098447,True,0,6.241206724413117
Test68251,2019-03-08 14:53:54,5,2,1,2,3,31,2,27.56847,30.461422999999996,31.0,2,23.830800531324627,31.978799434120926,True,0,4.033931618147934
