major,minor,rssi,testid,t_floor,t_x,t_y,bt_floor,bt_x,bt_Y,deployid,watt,proximity
101,118,-55.8129680344,315,0,28.235846582,35.5951202436,0,26.1194933615,37.0533749589,19,2.62242572528e-06,3
101,190,-63.1938149173,315,0,28.235846582,35.5951202436,0,27.7450070104,37.6772194926,1,4.79312227573e-07,7
101,132,-65.5345521001,315,0,28.235846582,35.5951202436,0,28.0535479633,32.9778441801,9,2.79604907697e-07,7
101,180,-69.864138227,315,0,28.235846582,35.5951202436,0,27.1626309726,22.5783486241,4,1.03177779537e-07,7
101,188,-74.5329761959,315,0,28.235846582,35.5951202436,0,27.822657033,26.8867671999,3,3.52129475967e-08,15
101,128,-77.1603498369,315,0,28.235846582,35.5951202436,0,26.2308298789,29.7590456408,2,1.92293682448e-08,15
101,156,-85.4346394172,315,0,28.235846582,35.5951202436,2,24.3411640007,31.8285761878,56,2.8611199017e-09,15
101,141,-85.9491700671,315,0,28.235846582,35.5951202436,0,22.392288987,35.1902750515,20,2.5414583296e-09,15
101,143,-90.1898164183,315,0,28.235846582,35.5951202436,0,18.2699028907,24.7526442618,6,9.57234533941e-10,15
101,160,-91.0155282301,315,0,28.235846582,35.5951202436,1,27.8590484144,28.7765687751,24,7.91493179873e-10,15
101,149,-92.0,315,0,28.235846582,35.5951202436,0,9.58002374392,41.0512763804,16,6.3095734448e-10,15
101,205,-92.2863973207,315,0,28.235846582,35.5951202436,1,26.0969946416,37.018767846,39,5.90690883169e-10,15
101,167,-96.0,315,0,28.235846582,35.5951202436,1,23.1016394277,24.4784397593,25,2.51188643151e-10,15
101,196,-96.815544057,315,0,28.235846582,35.5951202436,0,7.67759649968,37.6355936285,17,2.08183159001e-10,15
101,125,-97.2292509378,315,0,28.235846582,35.5951202436,1,28.0346166835,43.2672430536,23,1.89267003434e-10,15
101,197,-97.8105122229,315,0,28.235846582,35.5951202436,0,9.02954197705,21.6862928396,8,1.65557468737e-10,15
101,139,-100.0,315,0,28.235846582,35.5951202436,0,7.71642155667,30.416081979,14,1e-10,15
