testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test6310,2019-01-24 02:31:43,10,2,1,7,3,31,1,7.017328999999999,22.344445999999998,31.0,1,9.357541649824395,17.050137702557436,True,0,5.788462282399988
Test36167,2019-01-24 02:34:05,10,2,1,7,3,31,1,13.69423,19.690895,31.0,1,17.928837385034992,19.862164403992793,True,0,4.238069479625947
Test42627,2019-02-13 22:41:19,10,2,1,7,3,31,1,15.196532999999999,16.373955,31.0,1,21.35078593273487,16.926345905316513,True,0,6.178993839805324
Test57096,2019-02-13 22:41:46,10,2,1,7,3,31,1,15.196532999999999,16.373955,31.0,1,9.91690759272653,24.176823570723272,True,0,9.421210239300926
Test99148,2019-02-13 22:44:47,10,2,1,7,3,31,1,22.874968,15.931693,31.0,1,11.953098101227033,9.345675203065156,True,0,12.753935569355269
Test57613,2019-02-13 22:45:12,10,2,1,7,3,31,1,22.874968,15.931693,31.0,1,11.953098101227033,9.345675203065156,True,0,12.753935569355269
Test71012,2019-02-13 22:47:10,10,2,1,7,3,31,1,17.533447,24.500456,31.0,1,17.928837393584885,19.862164413719995,True,0,4.655113575703078
Test47873,2019-02-13 22:49:32,10,2,1,7,3,31,1,27.048032,27.319857,31.0,1,28.480015750337728,30.337791871401098,True,0,3.340435353251141
Test81299,2019-02-13 22:50:08,10,2,1,7,3,31,1,27.048032,27.319857,31.0,1,28.480015750337728,30.337791871401098,True,0,3.340435353251141
Test44031,2019-02-13 22:52:27,10,2,1,7,3,31,1,28.550332,39.592535,31.0,1,29.399381903481327,35.65667915612792,True,0,4.026393791265781
Test96257,2019-02-13 22:53:18,10,2,1,7,3,31,1,28.383409999999998,50.151462,31.0,1,29.44763953059676,47.38516044330876,True,0,2.9639515509445458
Test33107,2019-02-13 22:53:45,10,2,1,7,3,31,1,28.383409999999998,50.151462,31.0,1,29.38643894689392,48.12652080765694,True,0,2.259746423994269
Test63717,2019-02-13 22:56:40,10,2,1,7,3,31,1,28.216488000000002,58.775507999999995,31.0,1,28.90756955243194,54.30209531953985,True,0,4.526479285472688
Test5270,2019-02-13 22:56:59,10,2,1,7,3,31,1,28.216488000000002,58.775507999999995,31.0,1,29.530927003030914,50.00809683884923,True,0,8.86539611982228
Test20202,2019-02-13 22:57:36,10,2,1,7,3,31,1,22.708046,61.926601,31.0,1,20.870973192830228,55.25393316950923,True,0,6.920934364297135
Test99541,2019-02-13 22:57:53,10,2,1,7,3,31,1,22.708046,61.926601,31.0,1,17.653575022239664,61.240784275012466,True,0,5.100786355582259
Test10790,2019-02-13 22:59:49,10,2,1,7,3,31,1,16.364991,63.253377,31.0,1,9.885046635605594,59.005147654968404,True,0,7.748363151894367
Test13099,2019-02-13 23:00:08,10,2,1,7,3,31,1,16.364991,63.253377,31.0,1,9.885046635605594,59.005147654968404,True,0,7.748363151894367
Test50075,2019-02-13 23:00:39,10,2,1,7,3,31,1,9.187322,59.107201,31.0,1,9.885046683607031,59.00514777230009,True,0,0.7051486335507587
Test94635,2019-02-13 23:01:00,10,2,1,7,3,31,1,9.187322,59.107201,31.0,1,9.700235005604602,61.128575388879064,True,0,2.0854338089075233
Test88339,2019-02-13 23:03:36,10,2,1,7,3,31,1,9.0204,48.658838,31.0,1,8.007755484490325,42.75860281265873,True,0,5.986503502106379
Test50868,2019-02-13 23:04:30,10,2,1,7,3,31,1,10.522703,36.552008,31.0,1,7.814510701282834,29.88874381454021,True,0,7.192593074271762
Test7045,2019-02-13 23:04:52,10,2,1,7,3,31,1,10.522703,36.552008,31.0,1,7.8145106004260105,29.88874380968471,True,0,7.192593116745061
Test5987,2019-02-13 23:07:35,10,2,1,7,3,31,1,9.354245,27.596269,31.0,1,7.8145106004260105,29.88874380968471,True,0,2.761561654982633
Test2180,2019-03-08 14:38:41,10,2,1,7,3,31,2,9.900766,31.049160999999998,31.0,2,15.785020748927735,30.397612125921693,True,0,5.920217047169073
