testid,duration,top_n_beacons,building,floor_true,x_true,y_true,floor_est,x_est,y_est,error,floor_error
"Test66732",5,3,"AM",1,6.687747886064955,9.335978090938358,1,4.109920233427959,14.034232531641866,5.358991527917374,0
"Test67062",5,3,"AM",1,6.449828972118311,15.517074327802032,1,15.260842429685228,12.984059956424415,9.167885249883467,0
"Test92679",5,3,"AM",1,14.06323499663068,9.573717107650348,1,11.38409495771752,10.386152064988766,2.799614599907116,0
"Test85276",5,3,"AM",1,16.44242569253671,14.328404127957462,1,19.13158269313079,30.59205305461819,16.48447274812018,0
"Test44416",5,3,"AM",1,12.635721512950822,13.37746672389604,1,19.234958191242022,17.980498446806287,8.045981964820824,0
"Test12418",10,4,"AM",1,3.594801226538799,56.88285995825111,1,11.44049272857479,64.55144667986151,10.970966112971965,0
"Test16545",10,4,"AM",1,4.308557968378728,49.750827094942125,1,5.31529020850503,44.14523392726178,5.695277391387913,0
"Test70565",5,4,"AM",1,4.308557968378728,49.51309274392676,1,14.758215294339507,38.00851273401269,15.541901409882906,0
"Test50294",5,4,"AM",1,7.877342455798169,41.19239045838931,1,8.084617884694872,34.318740392333744,6.876774558905507,0
"Test40075",10,4,"AM",1,7.639423541851525,40.716921756358595,1,7.97182963130733,36.2096551673769,4.519507264343976,0
"Test79839",5,4,"AM",1,5.260234013275198,37.3886377316792,1,7.971829384796388,36.209654662939386,2.9568142544350464,0
"Test84117",5,4,"AM",1,5.260234013275198,31.445280511527507,1,8.084617648131546,34.31874052084717,4.029133323930064,0
"Test8205",10,4,"AM",1,5.260234013275198,31.68301330731065,1,6.997936155282546,32.390529347260085,1.8762163204499251,0
"Test70869",10,4,"AM",1,1.6914495258557574,62.58848554904381,1,11.440492680828404,64.55144672378323,9.944700046308757,0
"Test79992",10,4,"AM",1,1.2156115034075219,66.39223574850158,1,4.111092279069403,68.50159354115148,3.582345491384157,0
"Test37993",5,4,"AM",1,9.304855939478026,59.497938597036125,1,11.440492746399086,64.55144698119895,5.486245670755179,0
"Test34350",5,4,"AM",1,0.26393565306600075,11.951057507339483,1,6.775053319532309,20.0259444851459,10.37296741395235,0
"Test66732",5,4,"AM",1,6.687747886064955,9.335978090938358,1,6.775053319532309,20.0259444851459,10.690322901952005,0
"Test67062",5,4,"AM",1,6.449828972118311,15.517074327802032,1,11.51655568984489,13.565553252050725,5.4295629788433155,0
"Test92679",5,4,"AM",1,14.06323499663068,9.573717107650348,1,14.214931536704128,7.872067180714218,1.708398172005575,0
"Test85276",5,4,"AM",1,16.44242569253671,14.328404127957462,1,19.13158269313079,30.59205305461819,16.48447274812018,0
"Test44416",5,4,"AM",1,12.635721512950822,13.37746672389604,1,17.344981475134016,13.565386958846528,4.713007893704987,0
