testid,building_id,t_floor,t_x,t_y,interval,bt_major,bt_minor,bt_floor,bt_x,bt_y,rssi
"Test3673","SB",1,15.6973,18.69581,10,1000,552,1,8.252173096444572,26.403657531747378,-93,
"Test3673","SB",1,15.6973,18.69581,10,1000,552,1,8.252173096444572,26.403657531747378,-91,
"Test3673","SB",1,15.6973,18.69581,10,1000,575,1,29.50762144674296,28.859295811423596,-85,
"Test3673","SB",1,15.6973,18.69581,10,1000,575,1,29.50762144674296,28.859295811423596,-86,
"Test3673","SB",1,15.6973,18.69581,10,1000,575,1,29.50762144674296,28.859295811423596,-88,
"Test3673","SB",1,15.6973,18.69581,10,1000,524,1,7.263547820361415,33.156665464227494,-93,
"Test3673","SB",1,15.6973,18.69581,10,1000,524,1,7.263547820361415,33.156665464227494,-95,
"Test3673","SB",1,15.6973,18.69581,10,1000,524,1,7.263547820361415,33.156665464227494,-95,
"Test3673","SB",1,15.6973,18.69581,10,1000,524,1,7.263547820361415,33.156665464227494,-95,
"Test97265","SB",1,12.859617,8.579143,10,1000,575,1,29.50762144674296,28.859295811423596,-101,
"Test97265","SB",1,12.859617,8.579143,10,1000,575,1,29.50762144674296,28.859295811423596,-101,
"Test97265","SB",1,12.859617,8.579143,10,1000,575,1,29.50762144674296,28.859295811423596,-103,
"Test97265","SB",1,12.859617,8.579143,10,1000,575,1,29.50762144674296,28.859295811423596,-106,
"Test97265","SB",1,12.859617,8.579143,10,1000,539,1,10.476580637792202,7.495236031035186,-67,
"Test97265","SB",1,12.859617,8.579143,10,1000,539,1,10.476580637792202,7.495236031035186,-69,
"Test97265","SB",1,12.859617,8.579143,10,1000,539,1,10.476580637792202,7.495236031035186,-70,
"Test97265","SB",1,12.859617,8.579143,10,1000,539,1,10.476580637792202,7.495236031035186,-68,
"Test97265","SB",1,12.859617,8.579143,10,1000,539,1,10.476580637792202,7.495236031035186,-74,
"Test97265","SB",1,12.859617,8.579143,10,1000,539,1,10.476580637792202,7.495236031035186,-74,
"Test97265","SB",1,12.859617,8.579143,10,1000,539,1,10.476580637792202,7.495236031035186,-74,
"Test97265","SB",1,12.859617,8.579143,10,1000,552,1,8.252173096444572,26.403657531747378,-90,
"Test97265","SB",1,12.859617,8.579143,10,1000,552,1,8.252173096444572,26.403657531747378,-89,
"Test97265","SB",1,12.859617,8.579143,10,1000,552,1,8.252173096444572,26.403657531747378,-89,
"Test97265","SB",1,12.859617,8.579143,10,1000,552,1,8.252173096444572,26.403657531747378,-89,
"Test97265","SB",1,12.859617,8.579143,10,1000,552,1,8.252173096444572,26.403657531747378,-89,
"Test97265","SB",1,12.859617,8.579143,10,1000,552,1,8.252173096444572,26.403657531747378,-94,
"Test97265","SB",1,12.859617,8.579143,10,1000,541,1,29.26046624465638,9.09139753922206,-100,
"Test97265","SB",1,12.859617,8.579143,10,1000,541,1,29.26046624465638,9.09139753922206,-107,
"Test97265","SB",1,12.859617,8.579143,10,1000,524,1,7.263547820361415,33.156665464227494,-107,
"Test97265","SB",1,12.859617,8.579143,10,1000,524,1,7.263547820361415,33.156665464227494,-107,
"Test97265","SB",1,12.859617,8.579143,10,1000,524,1,7.263547820361415,33.156665464227494,-108,
"Test5444","SB",1,12.859617,8.579143,5,1000,552,1,8.252173096444572,26.403657531747378,-99,
"Test5444","SB",1,12.859617,8.579143,5,1000,552,1,8.252173096444572,26.403657531747378,-91,
"Test5444","SB",1,12.859617,8.579143,5,1000,552,1,8.252173096444572,26.403657531747378,-90,
"Test5444","SB",1,12.859617,8.579143,5,1000,552,1,8.252173096444572,26.403657531747378,-91,
"Test5444","SB",1,12.859617,8.579143,5,1000,524,1,7.263547820361415,33.156665464227494,-104,
"Test5444","SB",1,12.859617,8.579143,5,1000,539,1,10.476580637792202,7.495236031035186,-75,
"Test5444","SB",1,12.859617,8.579143,5,1000,539,1,10.476580637792202,7.495236031035186,-80,
"Test5444","SB",1,12.859617,8.579143,5,1000,575,1,29.50762144674296,28.859295811423596,-102,
"Test5444","SB",1,12.859617,8.579143,5,1000,541,1,29.26046624465638,9.09139753922206,-98,
"Test5444","SB",1,12.859617,8.579143,5,1000,541,1,29.26046624465638,9.09139753922206,-100,
"Test57831","SB",1,12.859617,8.579143,3,1000,511,1,7.7578609051766785,43.34756805360252,-103,
"Test57831","SB",1,12.859617,8.579143,3,1000,539,1,10.476580637792202,7.495236031035186,-70,
"Test57831","SB",1,12.859617,8.579143,3,1000,539,1,10.476580637792202,7.495236031035186,-68,
"Test57831","SB",1,12.859617,8.579143,3,1000,575,1,29.50762144674296,28.859295811423596,-101,
"Test57831","SB",1,12.859617,8.579143,3,1000,575,1,29.50762144674296,28.859295811423596,-100,
"Test57831","SB",1,12.859617,8.579143,3,1000,541,1,29.26046624465638,9.09139753922206,-98,
"Test57831","SB",1,12.859617,8.579143,3,1000,552,1,8.252173096444572,26.403657531747378,-87,
"Test57831","SB",1,12.859617,8.579143,3,1000,552,1,8.252173096444572,26.403657531747378,-88,
"Test48762","SB",1,4.680414,8.579143,2,1000,539,1,10.476580637792202,7.495236031035186,-80,
"Test48762","SB",1,4.680414,8.579143,2,1000,539,1,10.476580637792202,7.495236031035186,-80,
"Test48762","SB",1,4.680414,8.579143,2,1000,541,1,29.26046624465638,9.09139753922206,-97,
"Test48762","SB",1,4.680414,8.579143,2,1000,552,1,8.252173096444572,26.403657531747378,-96,
"Test62912","SB",1,4.680414,8.579143,3,1000,539,1,10.476580637792202,7.495236031035186,-82,
"Test62912","SB",1,4.680414,8.579143,3,1000,539,1,10.476580637792202,7.495236031035186,-81,
"Test62912","SB",1,4.680414,8.579143,3,1000,552,1,8.252173096444572,26.403657531747378,-97,
"Test62912","SB",1,4.680414,8.579143,3,1000,552,1,8.252173096444572,26.403657531747378,-100,
"Test62912","SB",1,4.680414,8.579143,3,1000,541,1,29.26046624465638,9.09139753922206,-97,
"Test43488","SB",1,4.012724,0.618484,2,1000,541,1,29.26046624465638,9.09139753922206,-99,
"Test43488","SB",1,4.012724,0.618484,2,1000,552,1,8.252173096444572,26.403657531747378,-97,
"Test82603","SB",1,4.012724,0.618484,3,1000,552,1,8.252173096444572,26.403657531747378,-97,
"Test82603","SB",1,4.012724,0.618484,3,1000,552,1,8.252173096444572,26.403657531747378,-97,
"Test82603","SB",1,4.012724,0.618484,3,1000,552,1,8.252173096444572,26.403657531747378,-98,
"Test82603","SB",1,4.012724,0.618484,3,1000,541,1,29.26046624465638,9.09139753922206,-97,
"Test82603","SB",1,4.012724,0.618484,3,1000,541,1,29.26046624465638,9.09139753922206,-97,
"Test82603","SB",1,4.012724,0.618484,3,1000,539,1,10.476580637792202,7.495236031035186,-77,
"Test82603","SB",1,4.012724,0.618484,3,1000,539,1,10.476580637792202,7.495236031035186,-77,
"Test11881","SB",1,4.012724,0.618484,5,1000,541,1,29.26046624465638,9.09139753922206,-99,
"Test11881","SB",1,4.012724,0.618484,5,1000,541,1,29.26046624465638,9.09139753922206,-100,
"Test11881","SB",1,4.012724,0.618484,5,1000,541,1,29.26046624465638,9.09139753922206,-97,
"Test11881","SB",1,4.012724,0.618484,5,1000,539,1,10.476580637792202,7.495236031035186,-76,
"Test11881","SB",1,4.012724,0.618484,5,1000,539,1,10.476580637792202,7.495236031035186,-76,
"Test11881","SB",1,4.012724,0.618484,5,1000,539,1,10.476580637792202,7.495236031035186,-79,
"Test11881","SB",1,4.012724,0.618484,5,1000,539,1,10.476580637792202,7.495236031035186,-78,
"Test11881","SB",1,4.012724,0.618484,5,1000,552,1,8.252173096444572,26.403657531747378,-101,
"Test11881","SB",1,4.012724,0.618484,5,1000,552,1,8.252173096444572,26.403657531747378,-103,
"Test11881","SB",1,4.012724,0.618484,5,1000,552,1,8.252173096444572,26.403657531747378,-97,
"Test11881","SB",1,4.012724,0.618484,5,1000,552,1,8.252173096444572,26.403657531747378,-94,
"Test50448","SB",1,4.012724,0.618484,10,1000,541,1,29.26046624465638,9.09139753922206,-95,
"Test50448","SB",1,4.012724,0.618484,10,1000,541,1,29.26046624465638,9.09139753922206,-95,
"Test50448","SB",1,4.012724,0.618484,10,1000,541,1,29.26046624465638,9.09139753922206,-94,
"Test50448","SB",1,4.012724,0.618484,10,1000,539,1,10.476580637792202,7.495236031035186,-79,
"Test50448","SB",1,4.012724,0.618484,10,1000,539,1,10.476580637792202,7.495236031035186,-82,
"Test50448","SB",1,4.012724,0.618484,10,1000,539,1,10.476580637792202,7.495236031035186,-79,
"Test50448","SB",1,4.012724,0.618484,10,1000,539,1,10.476580637792202,7.495236031035186,-78,
"Test50448","SB",1,4.012724,0.618484,10,1000,539,1,10.476580637792202,7.495236031035186,-79,
"Test50448","SB",1,4.012724,0.618484,10,1000,539,1,10.476580637792202,7.495236031035186,-79,
"Test50448","SB",1,4.012724,0.618484,10,1000,552,1,8.252173096444572,26.403657531747378,-94,
"Test50448","SB",1,4.012724,0.618484,10,1000,552,1,8.252173096444572,26.403657531747378,-94,
"Test50448","SB",1,4.012724,0.618484,10,1000,575,1,29.50762144674296,28.859295811423596,-105,
"Test56319","SB",1,28.717257,9.90592,10,1000,575,1,29.50762144674296,28.859295811423596,-97,
"Test56319","SB",1,28.717257,9.90592,10,1000,575,1,29.50762144674296,28.859295811423596,-96,
"Test56319","SB",1,28.717257,9.90592,10,1000,575,1,29.50762144674296,28.859295811423596,-96,
"Test56319","SB",1,28.717257,9.90592,10,1000,541,1,29.26046624465638,9.09139753922206,-64,
"Test56319","SB",1,28.717257,9.90592,10,1000,541,1,29.26046624465638,9.09139753922206,-64,
"Test56319","SB",1,28.717257,9.90592,10,1000,541,1,29.26046624465638,9.09139753922206,-68,
"Test56319","SB",1,28.717257,9.90592,10,1000,541,1,29.26046624465638,9.09139753922206,-74,
"Test56319","SB",1,28.717257,9.90592,10,1000,539,1,10.476580637792202,7.495236031035186,-84,
"Test56319","SB",1,28.717257,9.90592,10,1000,539,1,10.476580637792202,7.495236031035186,-87,
"Test56319","SB",1,28.717257,9.90592,10,1000,539,1,10.476580637792202,7.495236031035186,-78,
"Test56319","SB",1,28.717257,9.90592,10,1000,539,1,10.476580637792202,7.495236031035186,-83,
"Test56319","SB",1,28.717257,9.90592,10,1000,524,1,7.263547820361415,33.156665464227494,-106,
"Test56319","SB",1,28.717257,9.90592,10,1000,552,1,8.252173096444572,26.403657531747378,-104,
"Test12599","SB",1,28.717257,9.90592,5,1000,524,1,7.263547820361415,33.156665464227494,-103,
"Test12599","SB",1,28.717257,9.90592,5,1000,524,1,7.263547820361415,33.156665464227494,-104,
"Test12599","SB",1,28.717257,9.90592,5,1000,539,1,10.476580637792202,7.495236031035186,-85,
"Test12599","SB",1,28.717257,9.90592,5,1000,539,1,10.476580637792202,7.495236031035186,-83,
"Test12599","SB",1,28.717257,9.90592,5,1000,539,1,10.476580637792202,7.495236031035186,-87,
"Test12599","SB",1,28.717257,9.90592,5,1000,575,1,29.50762144674296,28.859295811423596,-92,
"Test12599","SB",1,28.717257,9.90592,5,1000,575,1,29.50762144674296,28.859295811423596,-94,
"Test12599","SB",1,28.717257,9.90592,5,1000,575,1,29.50762144674296,28.859295811423596,-97,
"Test12599","SB",1,28.717257,9.90592,5,1000,541,1,29.26046624465638,9.09139753922206,-77,
"Test12599","SB",1,28.717257,9.90592,5,1000,541,1,29.26046624465638,9.09139753922206,-79,
"Test12599","SB",1,28.717257,9.90592,5,1000,552,1,8.252173096444572,26.403657531747378,-106,
"Test81912","SB",1,28.717257,9.90592,3,1000,539,1,10.476580637792202,7.495236031035186,-94,
"Test81912","SB",1,28.717257,9.90592,3,1000,575,1,29.50762144674296,28.859295811423596,-93,
"Test81912","SB",1,28.717257,9.90592,3,1000,541,1,29.26046624465638,9.09139753922206,-66,
"Test62385","SB",1,28.717257,9.90592,2,1000,575,1,29.50762144674296,28.859295811423596,-94,
"Test62385","SB",1,28.717257,9.90592,2,1000,541,1,29.26046624465638,9.09139753922206,-65,
"Test62385","SB",1,28.717257,9.90592,2,1000,552,1,8.252173096444572,26.403657531747378,-104,
"Test94942","SB",1,27.548798,34.119584,2,1000,575,1,29.50762144674296,28.859295811423596,-81,
"Test94942","SB",1,27.548798,34.119584,2,1000,539,1,10.476580637792202,7.495236031035186,-95,
"Test12935","SB",1,27.548798,34.119584,3,1000,594,1,29.384043845699672,43.59313259180229,-82,
"Test12935","SB",1,27.548798,34.119584,3,1000,594,1,29.384043845699672,43.59313259180229,-84,
"Test12935","SB",1,27.548798,34.119584,3,1000,541,1,29.26046624465638,9.09139753922206,-95,
"Test12935","SB",1,27.548798,34.119584,3,1000,575,1,29.50762144674296,28.859295811423596,-80,
"Test12935","SB",1,27.548798,34.119584,3,1000,575,1,29.50762144674296,28.859295811423596,-84,
"Test57257","SB",1,27.548798,34.119584,5,1000,575,1,29.50762144674296,28.859295811423596,-79,
"Test57257","SB",1,27.548798,34.119584,5,1000,575,1,29.50762144674296,28.859295811423596,-78,
"Test57257","SB",1,27.548798,34.119584,5,1000,575,1,29.50762144674296,28.859295811423596,-80,
"Test57257","SB",1,27.548798,34.119584,5,1000,594,1,29.384043845699672,43.59313259180229,-82,
"Test57257","SB",1,27.548798,34.119584,5,1000,594,1,29.384043845699672,43.59313259180229,-82,
"Test57257","SB",1,27.548798,34.119584,5,1000,539,1,10.476580637792202,7.495236031035186,-96,
"Test57257","SB",1,27.548798,34.119584,5,1000,541,1,29.26046624465638,9.09139753922206,-96,
"Test57257","SB",1,27.548798,34.119584,5,1000,573,1,29.50762144674296,52.3106532787198,-97,
"Test8527","SB",1,27.548798,34.119584,10,1000,573,1,29.50762144674296,52.3106532787198,-95,
"Test8527","SB",1,27.548798,34.119584,10,1000,573,1,29.50762144674296,52.3106532787198,-97,
"Test8527","SB",1,27.548798,34.119584,10,1000,573,1,29.50762144674296,52.3106532787198,-97,
"Test8527","SB",1,27.548798,34.119584,10,1000,573,1,29.50762144674296,52.3106532787198,-93,
"Test8527","SB",1,27.548798,34.119584,10,1000,539,1,10.476580637792202,7.495236031035186,-97,
"Test8527","SB",1,27.548798,34.119584,10,1000,539,1,10.476580637792202,7.495236031035186,-98,
"Test8527","SB",1,27.548798,34.119584,10,1000,552,1,8.252173096444572,26.403657531747378,-102,
"Test8527","SB",1,27.548798,34.119584,10,1000,552,1,8.252173096444572,26.403657531747378,-106,
"Test8527","SB",1,27.548798,34.119584,10,1000,531,1,26.047434320772965,66.6761434737464,-102,
"Test8527","SB",1,27.548798,34.119584,10,1000,531,1,26.047434320772965,66.6761434737464,-99,
"Test8527","SB",1,27.548798,34.119584,10,1000,575,1,29.50762144674296,28.859295811423596,-81,
"Test8527","SB",1,27.548798,34.119584,10,1000,575,1,29.50762144674296,28.859295811423596,-88,
"Test8527","SB",1,27.548798,34.119584,10,1000,575,1,29.50762144674296,28.859295811423596,-84,
"Test8527","SB",1,27.548798,34.119584,10,1000,575,1,29.50762144674296,28.859295811423596,-81,
"Test8527","SB",1,27.548798,34.119584,10,1000,594,1,29.384043845699672,43.59313259180229,-95,
"Test8527","SB",1,27.548798,34.119584,10,1000,594,1,29.384043845699672,43.59313259180229,-94,
"Test8527","SB",1,27.548798,34.119584,10,1000,541,1,29.26046624465638,9.09139753922206,-96,
"Test8527","SB",1,27.548798,34.119584,10,1000,541,1,29.26046624465638,9.09139753922206,-92,
"Test8527","SB",1,27.548798,34.119584,10,1000,541,1,29.26046624465638,9.09139753922206,-92,
"Test13139","SB",1,28.550332,53.800097,10,1000,531,1,26.047434320772965,66.6761434737464,-85,
"Test13139","SB",1,28.550332,53.800097,10,1000,531,1,26.047434320772965,66.6761434737464,-94,
"Test13139","SB",1,28.550332,53.800097,10,1000,531,1,26.047434320772965,66.6761434737464,-89,
"Test13139","SB",1,28.550332,53.800097,10,1000,531,1,26.047434320772965,66.6761434737464,-86,
"Test13139","SB",1,28.550332,53.800097,10,1000,531,1,26.047434320772965,66.6761434737464,-85,
"Test13139","SB",1,28.550332,53.800097,10,1000,575,1,29.50762144674296,28.859295811423596,-93,
"Test13139","SB",1,28.550332,53.800097,10,1000,575,1,29.50762144674296,28.859295811423596,-92,
"Test13139","SB",1,28.550332,53.800097,10,1000,575,1,29.50762144674296,28.859295811423596,-94,
"Test13139","SB",1,28.550332,53.800097,10,1000,575,1,29.50762144674296,28.859295811423596,-98,
"Test13139","SB",1,28.550332,53.800097,10,1000,575,1,29.50762144674296,28.859295811423596,-91,
"Test13139","SB",1,28.550332,53.800097,10,1000,575,1,29.50762144674296,28.859295811423596,-94,
"Test13139","SB",1,28.550332,53.800097,10,1000,575,1,29.50762144674296,28.859295811423596,-95,
"Test13139","SB",1,28.550332,53.800097,10,1000,541,1,29.26046624465638,9.09139753922206,-102,
"Test13139","SB",1,28.550332,53.800097,10,1000,541,1,29.26046624465638,9.09139753922206,-96,
"Test13139","SB",1,28.550332,53.800097,10,1000,541,1,29.26046624465638,9.09139753922206,-103,
"Test13139","SB",1,28.550332,53.800097,10,1000,573,1,29.50762144674296,52.3106532787198,-89,
"Test13139","SB",1,28.550332,53.800097,10,1000,573,1,29.50762144674296,52.3106532787198,-79,
"Test13139","SB",1,28.550332,53.800097,10,1000,573,1,29.50762144674296,52.3106532787198,-77,
"Test13139","SB",1,28.550332,53.800097,10,1000,573,1,29.50762144674296,52.3106532787198,-79,
"Test13139","SB",1,28.550332,53.800097,10,1000,573,1,29.50762144674296,52.3106532787198,-80,
"Test13139","SB",1,28.550332,53.800097,10,1000,573,1,29.50762144674296,52.3106532787198,-80,
"Test13139","SB",1,28.550332,53.800097,10,1000,594,1,29.384043845699672,43.59313259180229,-85,
"Test13139","SB",1,28.550332,53.800097,10,1000,594,1,29.384043845699672,43.59313259180229,-84,
"Test13139","SB",1,28.550332,53.800097,10,1000,594,1,29.384043845699672,43.59313259180229,-82,
"Test13139","SB",1,28.550332,53.800097,10,1000,594,1,29.384043845699672,43.59313259180229,-83,
"Test13139","SB",1,28.550332,53.800097,10,1000,514,1,7.7578609051766785,59.80035305021886,-95,
"Test13139","SB",1,28.550332,53.800097,10,1000,514,1,7.7578609051766785,59.80035305021886,-95,
"Test13139","SB",1,28.550332,53.800097,10,1000,514,1,7.7578609051766785,59.80035305021886,-93,
"Test13177","SB",1,28.550332,53.800097,5,1000,575,1,29.50762144674296,28.859295811423596,-94,
"Test13177","SB",1,28.550332,53.800097,5,1000,575,1,29.50762144674296,28.859295811423596,-95,
"Test13177","SB",1,28.550332,53.800097,5,1000,575,1,29.50762144674296,28.859295811423596,-100,
"Test13177","SB",1,28.550332,53.800097,5,1000,514,1,7.7578609051766785,59.80035305021886,-94,
"Test13177","SB",1,28.550332,53.800097,5,1000,514,1,7.7578609051766785,59.80035305021886,-99,
"Test13177","SB",1,28.550332,53.800097,5,1000,514,1,7.7578609051766785,59.80035305021886,-95,
"Test13177","SB",1,28.550332,53.800097,5,1000,573,1,29.50762144674296,52.3106532787198,-82,
"Test13177","SB",1,28.550332,53.800097,5,1000,573,1,29.50762144674296,52.3106532787198,-92,
"Test13177","SB",1,28.550332,53.800097,5,1000,594,1,29.384043845699672,43.59313259180229,-88,
"Test13177","SB",1,28.550332,53.800097,5,1000,594,1,29.384043845699672,43.59313259180229,-88,
"Test13177","SB",1,28.550332,53.800097,5,1000,531,1,26.047434320772965,66.6761434737464,-94,
"Test13177","SB",1,28.550332,53.800097,5,1000,531,1,26.047434320772965,66.6761434737464,-99,
"Test13177","SB",1,28.550332,53.800097,5,1000,541,1,29.26046624465638,9.09139753922206,-101,
"Test52854","SB",1,28.550332,53.800097,3,1000,575,1,29.50762144674296,28.859295811423596,-105,
"Test52854","SB",1,28.550332,53.800097,3,1000,575,1,29.50762144674296,28.859295811423596,-101,
"Test52854","SB",1,28.550332,53.800097,3,1000,541,1,29.26046624465638,9.09139753922206,-102,
"Test52854","SB",1,28.550332,53.800097,3,1000,531,1,26.047434320772965,66.6761434737464,-83,
"Test52854","SB",1,28.550332,53.800097,3,1000,531,1,26.047434320772965,66.6761434737464,-89,
"Test79360","SB",1,28.550332,53.800097,2,1000,594,1,29.384043845699672,43.59313259180229,-83,
"Test79360","SB",1,28.550332,53.800097,2,1000,573,1,29.50762144674296,52.3106532787198,-81,
"Test79360","SB",1,28.550332,53.800097,2,1000,514,1,7.7578609051766785,59.80035305021886,-103,
"Test79360","SB",1,28.550332,53.800097,2,1000,575,1,29.50762144674296,28.859295811423596,-95,
"Test37077","SB",1,24.210347,54.795178,2,1000,531,1,26.047434320772965,66.6761434737464,-92,
"Test37077","SB",1,24.210347,54.795178,2,1000,594,1,29.384043845699672,43.59313259180229,-100,
"Test13666","SB",1,24.210347,54.795178,3,1000,531,1,26.047434320772965,66.6761434737464,-99,
"Test13666","SB",1,24.210347,54.795178,3,1000,531,1,26.047434320772965,66.6761434737464,-95,
"Test13666","SB",1,24.210347,54.795178,3,1000,531,1,26.047434320772965,66.6761434737464,-92,
"Test13666","SB",1,24.210347,54.795178,3,1000,514,1,7.7578609051766785,59.80035305021886,-103,
"Test13666","SB",1,24.210347,54.795178,3,1000,514,1,7.7578609051766785,59.80035305021886,-100,
"Test13666","SB",1,24.210347,54.795178,3,1000,511,1,7.7578609051766785,43.34756805360252,-101,
"Test52481","SB",1,24.210347,54.795178,5,1000,594,1,29.384043845699672,43.59313259180229,-92,
"Test52481","SB",1,24.210347,54.795178,5,1000,594,1,29.384043845699672,43.59313259180229,-93,
"Test52481","SB",1,24.210347,54.795178,5,1000,594,1,29.384043845699672,43.59313259180229,-92,
"Test52481","SB",1,24.210347,54.795178,5,1000,573,1,29.50762144674296,52.3106532787198,-80,
"Test52481","SB",1,24.210347,54.795178,5,1000,573,1,29.50762144674296,52.3106532787198,-81,
"Test52481","SB",1,24.210347,54.795178,5,1000,573,1,29.50762144674296,52.3106532787198,-80,
"Test52481","SB",1,24.210347,54.795178,5,1000,514,1,7.7578609051766785,59.80035305021886,-101,
"Test52481","SB",1,24.210347,54.795178,5,1000,531,1,26.047434320772965,66.6761434737464,-94,
"Test52481","SB",1,24.210347,54.795178,5,1000,531,1,26.047434320772965,66.6761434737464,-97,
"Test52481","SB",1,24.210347,54.795178,5,1000,511,1,7.7578609051766785,43.34756805360252,-99,
"Test30022","SB",1,24.210347,54.795178,10,1000,573,1,29.50762144674296,52.3106532787198,-81,
"Test30022","SB",1,24.210347,54.795178,10,1000,573,1,29.50762144674296,52.3106532787198,-81,
"Test30022","SB",1,24.210347,54.795178,10,1000,573,1,29.50762144674296,52.3106532787198,-81,
"Test30022","SB",1,24.210347,54.795178,10,1000,573,1,29.50762144674296,52.3106532787198,-81,
"Test30022","SB",1,24.210347,54.795178,10,1000,573,1,29.50762144674296,52.3106532787198,-82,
"Test30022","SB",1,24.210347,54.795178,10,1000,531,1,26.047434320772965,66.6761434737464,-102,
"Test30022","SB",1,24.210347,54.795178,10,1000,531,1,26.047434320772965,66.6761434737464,-96,
"Test30022","SB",1,24.210347,54.795178,10,1000,531,1,26.047434320772965,66.6761434737464,-92,
"Test30022","SB",1,24.210347,54.795178,10,1000,531,1,26.047434320772965,66.6761434737464,-92,
"Test30022","SB",1,24.210347,54.795178,10,1000,531,1,26.047434320772965,66.6761434737464,-96,
"Test30022","SB",1,24.210347,54.795178,10,1000,514,1,7.7578609051766785,59.80035305021886,-102,
"Test30022","SB",1,24.210347,54.795178,10,1000,514,1,7.7578609051766785,59.80035305021886,-102,
"Test30022","SB",1,24.210347,54.795178,10,1000,594,1,29.384043845699672,43.59313259180229,-95,
"Test30022","SB",1,24.210347,54.795178,10,1000,511,1,7.7578609051766785,43.34756805360252,-101,
"Test30022","SB",1,24.210347,54.795178,10,1000,511,1,7.7578609051766785,43.34756805360252,-104,
"Test37479","SB",1,18.534983,49.156381,10,1000,514,1,7.7578609051766785,59.80035305021886,-88,
"Test37479","SB",1,18.534983,49.156381,10,1000,514,1,7.7578609051766785,59.80035305021886,-86,
"Test37479","SB",1,18.534983,49.156381,10,1000,514,1,7.7578609051766785,59.80035305021886,-105,
"Test37479","SB",1,18.534983,49.156381,10,1000,514,1,7.7578609051766785,59.80035305021886,-104,
"Test37479","SB",1,18.534983,49.156381,10,1000,575,1,29.50762144674296,28.859295811423596,-96,
"Test37479","SB",1,18.534983,49.156381,10,1000,575,1,29.50762144674296,28.859295811423596,-98,
"Test37479","SB",1,18.534983,49.156381,10,1000,575,1,29.50762144674296,28.859295811423596,-97,
"Test37479","SB",1,18.534983,49.156381,10,1000,575,1,29.50762144674296,28.859295811423596,-97,
"Test37479","SB",1,18.534983,49.156381,10,1000,575,1,29.50762144674296,28.859295811423596,-104,
"Test37479","SB",1,18.534983,49.156381,10,1000,573,1,29.50762144674296,52.3106532787198,-104,
"Test37479","SB",1,18.534983,49.156381,10,1000,573,1,29.50762144674296,52.3106532787198,-91,
"Test37479","SB",1,18.534983,49.156381,10,1000,511,1,7.7578609051766785,43.34756805360252,-97,
"Test37479","SB",1,18.534983,49.156381,10,1000,511,1,7.7578609051766785,43.34756805360252,-96,
"Test37479","SB",1,18.534983,49.156381,10,1000,511,1,7.7578609051766785,43.34756805360252,-98,
"Test37479","SB",1,18.534983,49.156381,10,1000,511,1,7.7578609051766785,43.34756805360252,-105,
"Test37479","SB",1,18.534983,49.156381,10,1000,524,1,7.263547820361415,33.156665464227494,-103,
"Test37479","SB",1,18.534983,49.156381,10,1000,594,1,29.384043845699672,43.59313259180229,-101,
"Test37479","SB",1,18.534983,49.156381,10,1000,594,1,29.384043845699672,43.59313259180229,-98,
"Test68842","SB",1,18.534983,49.156381,5,1000,511,1,7.7578609051766785,43.34756805360252,-102,
"Test68842","SB",1,18.534983,49.156381,5,1000,511,1,7.7578609051766785,43.34756805360252,-104,
"Test68842","SB",1,18.534983,49.156381,5,1000,573,1,29.50762144674296,52.3106532787198,-97,
"Test68842","SB",1,18.534983,49.156381,5,1000,573,1,29.50762144674296,52.3106532787198,-101,
"Test68842","SB",1,18.534983,49.156381,5,1000,514,1,7.7578609051766785,59.80035305021886,-97,
"Test68842","SB",1,18.534983,49.156381,5,1000,514,1,7.7578609051766785,59.80035305021886,-88,
"Test68842","SB",1,18.534983,49.156381,5,1000,524,1,7.263547820361415,33.156665464227494,-105,
"Test53054","SB",1,18.534983,49.156381,3,1000,575,1,29.50762144674296,28.859295811423596,-99,
"Test53054","SB",1,18.534983,49.156381,3,1000,573,1,29.50762144674296,52.3106532787198,-94,
"Test53054","SB",1,18.534983,49.156381,3,1000,573,1,29.50762144674296,52.3106532787198,-94,
"Test53054","SB",1,18.534983,49.156381,3,1000,594,1,29.384043845699672,43.59313259180229,-99,
"Test67831","SB",1,18.534983,49.156381,2,1000,511,1,7.7578609051766785,43.34756805360252,-96,
"Test67831","SB",1,18.534983,49.156381,2,1000,531,1,26.047434320772965,66.6761434737464,-101,
"Test67831","SB",1,18.534983,49.156381,2,1000,514,1,7.7578609051766785,59.80035305021886,-100,
"Test7174","SB",1,18.368059,56.287802,2,1000,511,1,7.7578609051766785,43.34756805360252,-99,
"Test7174","SB",1,18.368059,56.287802,2,1000,594,1,29.384043845699672,43.59313259180229,-99,
"Test17244","SB",1,18.368059,56.287802,3,1000,514,1,7.7578609051766785,59.80035305021886,-96,
"Test17244","SB",1,18.368059,56.287802,3,1000,511,1,7.7578609051766785,43.34756805360252,-96,
"Test17244","SB",1,18.368059,56.287802,3,1000,573,1,29.50762144674296,52.3106532787198,-101,
"Test21017","SB",1,18.368059,56.287802,5,1000,511,1,7.7578609051766785,43.34756805360252,-96,
"Test21017","SB",1,18.368059,56.287802,5,1000,511,1,7.7578609051766785,43.34756805360252,-96,
"Test21017","SB",1,18.368059,56.287802,5,1000,594,1,29.384043845699672,43.59313259180229,-99,
"Test21017","SB",1,18.368059,56.287802,5,1000,594,1,29.384043845699672,43.59313259180229,-98,
