testid,duration,top_n_beacons,algorithm,building,floor_true,x_true,y_true,floor_est,x_est,y_est,error,floor_error
"Test27767",2,3,2,"SB",2,9.579535,17.638101,2,18.578823061121938,23.445254093354432,10.710285367659809,0
"Test52877",2,3,2,"SB",2,9.579535,17.638101,2,11.666087905533265,16.01755678817328,2.641943710618073,0
"Test99509",2,3,2,"SB",2,9.579535,17.638101,2,12.761955727087322,19.16456507763853,3.5295742327532733,0
"Test83362",2,3,2,"SB",2,14.879846,13.310232,2,8.819138651554626,20.123185808758773,9.118580655111872,0
"Test5953",2,3,2,"SB",2,14.879846,13.310232,1,16.70688937814016,16.673105917145573,3.827141033228829,1
"Test9840",2,3,2,"SB",2,14.879846,13.310232,2,17.7173816737098,22.364640759461885,9.488620905220941,0
"Test14396",3,3,2,"SB",2,14.879846,13.310232,2,11.507252995142833,15.647644217491122,4.103398524502374,0
"Test70424",3,3,2,"SB",2,14.879846,13.310232,2,17.05542556315144,15.531127152477879,3.108942217845478,0
"Test9836",3,3,2,"SB",2,14.879846,13.310232,2,8.81913773046822,20.12318563237176,9.118581135528624,0
"Test90047",5,3,2,"SB",2,14.879846,13.310232,2,15.061046569063144,13.17102195988421,0.2285018194628798,0
"Test2441",5,3,2,"SB",2,14.879846,13.310232,2,12.605822637853148,9.753375545069936,4.221659637224125,0
"Test41898",5,3,2,"SB",2,14.879846,13.310232,2,15.061046569063144,13.17102195988421,0.2285018194628798,0
"Test98549",10,3,2,"SB",2,14.879846,13.310232,2,15.061046569063144,13.17102195988421,0.2285018194628798,0
"Test27807",10,3,2,"SB",2,14.879846,13.310232,2,15.15104376724427,12.269266846849296,1.0757121729497825,0
"Test90294",10,3,2,"SB",2,14.879846,13.310232,2,15.061046568050305,13.17102196771597,0.22850181388836624,0
"Test56086",10,3,2,"SB",2,23.071236,13.791104,2,22.532924958205065,16.84873266407413,3.1046532535995217,0
"Test75282",10,3,2,"SB",2,23.071236,13.791104,2,26.073248296716915,13.700675542012933,3.003373958676058,0
"Test41126",10,3,2,"SB",2,23.071236,13.791104,2,29.28664619909261,21.101360380887325,9.595372441822583,0
"Test24720",5,3,2,"SB",2,23.071236,13.791104,1,21.95148518709648,18.040275055602986,4.394234466067131,1
"Test15929",5,3,2,"SB",2,23.071236,13.791104,2,20.102332198490334,9.130557365803513,5.5258560162330275,0
"Test38602",5,3,2,"SB",2,23.071236,13.791104,1,25.88490530651274,12.870667608359815,2.960394925929222,1
"Test91303",5,3,2,"SB",2,23.071236,13.791104,2,20.446058459733013,9.67804447156063,4.8794278150627575,0
"Test62019",3,3,2,"SB",2,23.071236,13.791104,2,26.23339473822774,8.436572180951844,6.2185415401804,0
"Test97428",3,3,2,"SB",2,23.071236,13.791104,2,26.339275487435543,9.901928067913431,5.079938141568204,0
"Test36111",3,3,2,"SB",2,23.071236,13.791104,2,26.339275487435543,9.901928067913431,5.079938141568204,0
"Test31390",2,3,2,"SB",2,23.071236,13.791104,2,19.827876247310964,28.887826191930067,15.44119177478464,0
"Test8876",2,3,2,"SB",2,23.071236,13.791104,1,26.505407722435454,10.890318051364233,4.495341426296562,1
