testid,duration,top_n_beacons,building,floor_true,x_true,y_true,floor_est,x_est,y_est,error,floor_error
"Test54312",5,3,"AM",1,3.441853,57.477196,1,14.75823982508489,38.00849514235339,22.518679443064258,0
"Test67455",5,3,"AM",1,3.936385,57.477196,1,15.657872668820563,68.35182264381976,15.989083082302972,0
"FAKE_TEST",5,3,"Building",1,1234.0,1234.0,1,21.91751225649347,16.39534090910136,1718.052695040042,0
"FAKE_TEST_2",5,3,"SB",1,0.0,0.0,1,21.91751225649347,16.39534090910136,27.371235760177033,0
"FAKE_TEST_3",5,3,"SB",1,0.0,0.0,1,21.917512255011697,16.395340961293215,27.371235790253372,0
"Test37317",3,3,"SB",1,15.6973,18.69581,1,8.857982521565082,20.531462101182235,7.081375728444305,0
"Test30680",5,3,"SB",1,15.6973,18.69581,1,16.95242123644261,15.540192307658458,3.396064242382378,0
"Test3673",10,3,"SB",1,15.6973,18.69581,1,17.506956419759867,20.189462017004775,2.3464553491342057,0
"Test97265",10,3,"SB",1,12.859617,8.579143,1,10.821663985213604,7.9312254408213105,2.1384689976637565,0
"Test5444",5,3,"SB",1,12.859617,8.579143,1,16.952421289937035,15.540192347260817,8.075100926349295,0
"Test57831",3,3,"SB",1,12.859617,8.579143,1,10.821663985213604,7.9312254408213105,2.1384689976637565,0
"Test48762",2,3,"SB",1,4.680414,8.579143,1,16.952421289937035,15.540192347260817,14.108804731063081,0
"Test62912",3,3,"SB",1,4.680414,8.579143,1,16.95242135232565,15.540192406757319,14.10880481468403,0
"Test43488",2,3,"SB",1,4.012724,0.618484,1,18.755698074008993,17.74679508766891,22.599431967703595,0
"Test82603",3,3,"SB",1,4.012724,0.618484,1,16.95242135232565,15.540192406757319,19.750775917570316,0
"Test11881",5,3,"SB",1,4.012724,0.618484,1,16.952421289937035,15.540192347260817,19.75077583174689,0
"Test50448",10,3,"SB",1,4.012724,0.618484,1,16.952421289937035,15.540192347260817,19.75077583174689,0
"Test56319",10,3,"SB",1,28.717257,9.90592,1,28.879562558364146,9.503689333035702,0.4337425546593756,0
"Test12599",5,3,"SB",1,28.717257,9.90592,1,21.917512315863295,16.39534090744559,9.399420805743157,0
"Test81912",3,3,"SB",1,28.717257,9.90592,1,28.879562556881798,9.50368933526554,0.4337425520368465,0
"Test62385",2,3,"SB",1,28.717257,9.90592,1,28.794013236731672,9.708704985996631,0.21162533313749923,0
"Test94942",2,3,"SB",1,27.548798,34.119584,1,19.991906460318113,18.176934754958236,17.642978056239446,0
"Test12935",3,3,"SB",1,27.548798,34.119584,1,29.325877848225918,26.351161632784738,7.969090215477616,0
"Test57257",5,3,"SB",1,27.548798,34.119584,1,20.64792606022302,25.45920780583361,11.073578886416318,0
"Test8527",10,3,"SB",1,27.548798,34.119584,1,29.32587784598377,26.351161663741774,7.96909018480011,0
"Test13139",10,3,"SB",1,28.550332,53.800097,1,27.775333307412456,55.102994094359616,1.5159695946829312,0
"Test13177",5,3,"SB",1,28.550332,53.800097,1,19.928624727179773,52.43151835685938,8.729653131749384,0
"Test52854",3,3,"SB",1,28.550332,53.800097,1,27.72840305473639,37.740407899976184,16.08070835443781,0
"Test79360",2,3,"SB",1,28.550332,53.800097,1,29.506210512209687,40.61706455829358,13.217641547915733,0
"Test37077",2,3,"SB",1,24.210347,54.795178,1,27.716118064541984,55.13467091764656,3.522170665670819,0
"Test13666",3,3,"SB",1,24.210347,54.795178,1,15.647462168657798,55.86345626744177,8.629265037737499,0
"Test52481",5,3,"SB",1,24.210347,54.795178,1,27.775333307412456,55.102994094359616,3.578250706698053,0
"Test30022",10,3,"SB",1,24.210347,54.795178,1,27.77533201503828,55.1029938862208,3.578249401209675,0
"Test37479",10,3,"SB",1,18.534983,49.156381,1,20.309780940829196,45.52770050718661,4.039459103604839,0
"Test68842",5,3,"SB",1,18.534983,49.156381,1,16.2139449002585,51.75348130882097,3.4831232930416935,0
"Test53054",3,3,"SB",1,18.534983,49.156381,1,29.506210499411377,40.61706455778114,13.902796774181438,0
"Test67831",2,3,"SB",1,18.534983,49.156381,1,15.647462079965411,55.86345630535181,7.302235015068841,0
"Test7174",2,3,"SB",1,18.368059,56.287802,1,18.571059950680368,43.47162663696135,12.817782972188908,0
"Test17244",3,3,"SB",1,18.368059,56.287802,1,16.213944899195695,51.7534814274863,5.019987112892313,0
"Test21017",5,3,"SB",1,18.368059,56.287802,1,16.492761387711187,49.48673215206609,7.054877193199886,0
"Test87030",10,3,"SB",1,18.368059,56.287802,1,16.492761387711187,49.48673215206609,7.054877193199886,0
"Test6781",10,3,"SB",1,17.867292,43.020041,1,16.492761387711187,49.48673215206609,6.611159418765283,0
"Test53151",5,3,"SB",1,17.867292,43.020041,1,16.492761387711187,49.48673215206609,6.611159418765283,0
"Test39878",3,3,"SB",1,17.867292,43.020041,1,18.633638297230117,47.82794301904461,4.868594096041646,0
"Test30871",2,3,"SB",1,17.867292,43.020041,1,7.7578278196579635,43.347519975652865,10.114766853126834,0
"Test27356",2,3,"SB",1,10.355779,62.313577,1,8.00519794706188,43.10099107215501,19.355843802874084,0
"Test57000",3,3,"SB",1,10.355779,62.313577,1,9.118817128232504,25.422556210385245,36.91175272961167,0
"Test66766",5,3,"SB",1,10.355779,62.313577,1,15.647462219954459,55.86345622979844,8.343019192746306,0
"Test23777",10,3,"SB",1,10.355779,62.313577,1,15.234059710830838,47.96078824207351,15.159161184687141,0
"Test86285",10,3,"SB",1,9.0204,43.572864,1,7.987420021261852,34.86161677400772,8.772278829861262,0
"Test70090",5,3,"SB",1,9.0204,43.572864,1,7.517877260129562,46.45023324322659,3.2460481120424145,0
"Test3998",3,3,"SB",1,9.0204,43.572864,1,18.632936838116503,56.05552409140153,15.754925179816475,0
"Test18232",2,3,"SB",1,9.0204,43.572864,1,14.91082302633796,47.388840162433816,7.018458342219859,0
"Test96255",2,3,"SB",1,13.193462,30.636797,1,17.00767871481063,34.88600073316511,5.709989624639007,0
"Test70001",3,3,"SB",1,13.193462,30.636797,1,17.551821658696085,33.92742038569746,5.4610897429952985,0
"Test73394",5,3,"SB",1,13.193462,30.636797,1,17.1572509686216,29.584860218385966,4.100999144145092,0
"Test18722",10,3,"SB",1,13.193462,30.636797,1,17.320278953750396,21.18873216990119,10.31002168782936,0
"Test78829",10,3,"SB",1,13.360384,38.708017,1,7.987419688612445,34.861616585881976,6.607839407640869,0
"Test35814",5,3,"SB",1,13.360384,38.708017,1,7.987419688612445,34.861616585881976,6.607839407640869,0
"Test79905",3,3,"SB",1,13.360384,38.708017,1,7.987419688612445,34.861616585881976,6.607839407640869,0
"Test81865",2,3,"SB",1,13.360384,38.708017,1,17.387695728818027,26.316840420807477,13.029217043928792,0
"Test77046",2,3,"SB",1,4.34657,33.732607,1,7.987419690298933,34.8616166106791,3.8118826278304536,0
"Test12112",3,3,"SB",1,4.34657,33.732607,1,17.32027893195895,21.188732166562858,18.046216204183334,0
"Test86088",5,3,"SB",1,4.34657,33.732607,1,16.12878297188194,18.603225283575327,19.175993680538912,0
"Test60907",10,3,"SB",1,4.34657,33.732607,1,7.987419690298933,34.8616166106791,3.8118826278304536,0
"Test6310",10,3,"SB",1,7.017329,22.344446,1,11.922458676600149,24.234010731311205,5.256496173125084,0
"Test15800",5,3,"SB",1,7.017329,22.344446,1,8.857982544248298,20.531462113985032,2.583585888044707,0
"Test35577",3,3,"SB",1,7.017329,22.344446,1,8.99309599948768,25.471239519173977,3.698715040093374,0
"Test121",2,3,"SB",1,7.017329,22.344446,1,8.993098898461483,25.471239730732158,3.6987167675036186,0
"Test61358",2,3,"SB",1,13.69423,19.690895,1,19.868397405931898,8.293407398475454,12.962371186761224,0
"Test77857",3,3,"SB",1,13.69423,19.690895,1,16.12878307737681,18.60322532849067,2.6664722014088413,0
"Test88279",5,3,"SB",1,13.69423,19.690895,1,17.506958392382916,20.189460148297034,3.8451872517706165,0
"Test36167",10,3,"SB",1,13.69423,19.690895,1,17.506958389444172,20.189460228606762,3.845187259269601,0
