testid,beacon_major,beacon_minor,b_building,b_floor,b_x,b_y,rssi,duration,building,floor_true,x_true,y_true,floor_est,x_est,y_est,error,floor_error
"322",101,167,"Building",1,23.1016394277,24.4784397593,-72.5088139639,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,205,"Building",1,26.0969946416,37.018767846,-73.1538116494,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,152,"Building",2,24.5919195389,12.6271879458,-75.0575596068,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,195,"Building",2,28.2514109496,43.2173130662,-75.4815796157,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,166,"Building",2,24.4408774887,53.4428297631,-77.7388356899,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,170,"Building",2,28.3516883481,50.5857000951,-78.0168834186,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,125,"Building",1,28.0346166835,43.2672430536,-78.4419380189,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,138,"Building",2,18.5752876093,15.4843176138,-79.0259356907,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,182,"Building",1,27.9288969593,51.3350420929,-83.030979665,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,126,"Building",2,11.1045730971,31.92882652,-84.8394963224,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,115,"Building",2,7.59493346216,36.386477457,-85.574127749,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,119,"Building",2,9.60041468039,37.2922101962,-86.6479377203,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,201,"Building",1,22.8197192182,15.8821826423,-87.4475640801,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,141,"Building",0,22.392288987,35.1902750515,-89.3713796152,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,118,"Building",0,26.1194933615,37.0533749589,-90.4712810462,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,194,"Building",2,7.54479435145,22.7524548591,-91.0370720196,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,116,"Building",1,25.0733447227,65.330325374,-92.5709779619,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,192,"Building",1,27.7174560478,59.1562272772,-92.64046834,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,132,"Building",0,28.0535479633,32.9778441801,-93.4832891443,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,140,"Building",2,7.39437866522,15.6346930664,-93.5658389106,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,168,"Building",1,9.71041452799,37.0909813036,-93.5871392183,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,147,"Building",2,11.1547738384,12.5269376135,-93.6839655474,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,190,"Building",0,27.7450070104,37.6772194926,-94.4830460439,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,155,"Building",2,7.74469114617,43.1168603772,-94.8771401473,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,174,"Building",1,12.5296199144,15.9174132844,-95.3349398867,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,191,"Building",2,18.0732435291,50.3849976226,-96.0,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,122,"Building",1,6.08068802502,33.1099279758,-96.4712810462,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,183,"Building",1,7.455050292,42.9744854671,-96.8858739287,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,144,"Building",1,12.4591398849,24.5489010436,-97.0,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,128,"Building",0,26.2308298789,29.7590456408,-97.2292509378,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,178,"Building",1,24.0513826947,59.7991270833,-98.0,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"322",101,180,"Building",0,27.1626309726,22.5783486241,-100.0,10,"Building",2,27.9523336706,29.2320727314,2,25.71356822083403,34.39067350240632,5.623453801152177,0
"325",101,160,"Building",1,27.8590484144,28.7765687751,-68.3064730829,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,163,"Building",2,28.2012726619,22.9166535704,-69.3926758991,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,148,"Building",2,28.2520373136,15.4843176138,-76.8072681894,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,156,"Building",2,24.3411640007,31.8285761878,-78.250373238,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,145,"Building",2,28.0508562441,35.899050609,-79.9439001085,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,167,"Building",1,23.1016394277,24.4784397593,-80.3377449191,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,152,"Building",2,24.5919195389,12.6271879458,-80.8381581637,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,181,"Building",2,25.9957380122,37.1919604126,-81.5550608031,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,195,"Building",2,28.2514109496,43.2173130662,-82.5632195346,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,205,"Building",1,26.0969946416,37.018767846,-85.8946558122,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,138,"Building",2,18.5752876093,15.4843176138,-87.7742779925,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,201,"Building",1,22.8197192182,15.8821826423,-90.6362536357,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,170,"Building",2,28.3516883481,50.5857000951,-92.2459513323,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,166,"Building",2,24.4408774887,53.4428297631,-92.3619444791,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,125,"Building",1,28.0346166835,43.2672430536,-93.0,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,115,"Building",2,7.59493346216,36.386477457,-94.0,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"325",101,126,"Building",2,11.1045730971,31.92882652,-97.0,10,"Building",2,35.7238171017,27.0766943831,2,27.961642039604666,23.758945178523152,8.441494031217756,0
"327",101,143,"Building",0,18.2699028907,24.7526442618,-58.9616237806,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,188,"Building",0,27.822657033,26.8867671999,-64.0736184106,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,139,"Building",0,7.71642155667,30.416081979,-69.9441709082,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,186,"Building",0,8.22114748052,26.6898825301,-70.9539890627,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,179,"Building",0,13.2226465783,22.6178422904,-71.9344183395,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,180,"Building",0,27.1626309726,22.5783486241,-76.7557595587,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,132,"Building",0,28.0535479633,32.9778441801,-77.6444484956,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,118,"Building",0,26.1194933615,37.0533749589,-78.5788533125,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,197,"Building",0,9.02954197705,21.6862928396,-78.6418559216,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,190,"Building",0,27.7450070104,37.6772194926,-78.8801771289,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,146,"Building",0,9.42472360737,32.3956255105,-80.6934082224,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,128,"Building",0,26.2308298789,29.7590456408,-84.8759370599,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,160,"Building",1,27.8590484144,28.7765687751,-88.0034224563,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,141,"Building",0,22.392288987,35.1902750515,-88.1350170109,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,201,"Building",1,22.8197192182,15.8821826423,-88.3197698181,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,149,"Building",0,9.58002374392,41.0512763804,-88.5128869618,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,196,"Building",0,7.67759649968,37.6355936285,-90.3619444791,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,167,"Building",1,23.1016394277,24.4784397593,-91.9852896602,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,205,"Building",1,26.0969946416,37.018767846,-95.2276309521,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"327",101,156,"Building",2,24.3411640007,31.8285761878,-95.4747333609,10,"Building",0,24.307378019,22.9095886419,0,17.728095598399157,27.983198032212368,8.308337343626167,0
"329",101,139,"Building",0,7.71642155667,30.416081979,-60.2342097533,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,143,"Building",0,18.2699028907,24.7526442618,-62.3074755952,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,179,"Building",0,13.2226465783,22.6178422904,-65.2535200345,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,197,"Building",0,9.02954197705,21.6862928396,-65.9220622161,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,186,"Building",0,8.22114748052,26.6898825301,-66.9377009047,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,188,"Building",0,27.822657033,26.8867671999,-70.8903360075,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,180,"Building",0,27.1626309726,22.5783486241,-77.2262326834,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,146,"Building",0,9.42472360737,32.3956255105,-79.6023898631,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,132,"Building",0,28.0535479633,32.9778441801,-80.0170545995,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,118,"Building",0,26.1194933615,37.0533749589,-82.5537202993,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,196,"Building",0,7.67759649968,37.6355936285,-82.6351559544,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,149,"Building",0,9.58002374392,41.0512763804,-84.4149580589,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,174,"Building",1,12.5296199144,15.9174132844,-85.5302870185,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,190,"Building",0,27.7450070104,37.6772194926,-85.8398297759,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,128,"Building",0,26.2308298789,29.7590456408,-87.5490195999,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,141,"Building",0,22.392288987,35.1902750515,-88.9456185523,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,184,"Building",0,8.68704761585,43.0308200034,-91.5700744776,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,161,"Building",1,8.01889153388,26.7331959193,-91.5871392183,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,176,"Building",0,7.40582137501,13.2212238634,-92.2276309521,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,160,"Building",1,27.8590484144,28.7765687751,-96.0,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,167,"Building",1,23.1016394277,24.4784397593,-96.0,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,144,"Building",1,12.4591398849,24.5489010436,-96.0370720196,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"329",101,138,"Building",2,18.5752876093,15.4843176138,-98.0,10,"Building",0,17.9825440131,22.7524923495,0,12.783360934736674,26.901826336494942,6.651952887533923,0
"333",101,147,"Building",2,11.1547738384,12.5269376135,-53.8922767953,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,138,"Building",2,18.5752876093,15.4843176138,-59.4503597296,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,140,"Building",2,7.39437866522,15.6346930664,-65.7139125466,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,194,"Building",2,7.54479435145,22.7524548591,-68.7196958884,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,152,"Building",2,24.5919195389,12.6271879458,-70.9596898961,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,115,"Building",2,7.59493346216,36.386477457,-71.0612616873,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,144,"Building",1,12.4591398849,24.5489010436,-74.5472799513,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,119,"Building",2,9.60041468039,37.2922101962,-79.476678414,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,202,"Building",2,7.59427545994,50.3348724107,-80.6108272429,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,174,"Building",1,12.5296199144,15.9174132844,-80.7111701844,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,161,"Building",1,8.01889153388,26.7331959193,-82.1032524969,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,148,"Building",2,28.2520373136,15.4843176138,-82.1652109206,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,121,"Building",1,7.34823813414,47.4912410236,-83.8513066478,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,155,"Building",2,7.74469114617,43.1168603772,-84.0802672714,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,122,"Building",1,6.08068802502,33.1099279758,-87.8592139691,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,176,"Building",0,7.40582137501,13.2212238634,-90.1140799938,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,183,"Building",1,7.455050292,42.9744854671,-90.4053493534,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,168,"Building",1,9.71041452799,37.0909813036,-90.6982539888,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,163,"Building",2,28.2012726619,22.9166535704,-91.5000728818,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,175,"Building",2,11.0037002414,53.292252411,-91.5909261468,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,197,"Building",0,9.02954197705,21.6862928396,-95.0,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,181,"Building",2,25.9957380122,37.1919604126,-95.9852896602,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,156,"Building",2,24.3411640007,31.8285761878,-96.0,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,158,"Building",1,7.27711189817,59.4115905683,-96.2202024601,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"333",101,160,"Building",1,27.8590484144,28.7765687751,-97.0,10,"Building",2,7.73432111898,14.1968935699,2,14.112700577681519,14.649751660494656,6.394435469171812,0
"335",101,140,"Building",2,7.39437866522,15.6346930664,-60.5818693001,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,194,"Building",2,7.54479435145,22.7524548591,-62.4767345801,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,147,"Building",2,11.1547738384,12.5269376135,-68.1969666962,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,119,"Building",2,9.60041468039,37.2922101962,-70.6273587599,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,126,"Building",2,11.1045730971,31.92882652,-71.4143053521,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,174,"Building",1,12.5296199144,15.9174132844,-71.6454225916,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,115,"Building",2,7.59493346216,36.386477457,-74.5260777373,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,161,"Building",1,8.01889153388,26.7331959193,-76.1766518887,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,202,"Building",2,7.59427545994,50.3348724107,-77.077174818,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,155,"Building",2,7.74469114617,43.1168603772,-78.1821465819,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,138,"Building",2,18.5752876093,15.4843176138,-78.6872899286,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,144,"Building",1,12.4591398849,24.5489010436,-80.2911437273,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,121,"Building",1,7.34823813414,47.4912410236,-83.5542080558,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,183,"Building",1,7.455050292,42.9744854671,-84.3909984993,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,168,"Building",1,9.71041452799,37.0909813036,-88.548606312,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,122,"Building",1,6.08068802502,33.1099279758,-89.0821888898,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,175,"Building",2,11.0037002414,53.292252411,-89.2292509378,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,152,"Building",2,24.5919195389,12.6271879458,-90.1659362983,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,158,"Building",1,7.27711189817,59.4115905683,-90.4130543187,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,193,"Building",1,10.3077574646,65.330325374,-91.6066308629,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,148,"Building",2,28.2520373136,15.4843176138,-92.578446551,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,191,"Building",2,18.0732435291,50.3849976226,-93.5470024719,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,160,"Building",1,27.8590484144,28.7765687751,-93.6977313842,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,176,"Building",0,7.40582137501,13.2212238634,-93.8537383564,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,181,"Building",2,25.9957380122,37.1919604126,-94.5019935212,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,197,"Building",0,9.02954197705,21.6862928396,-94.9452498653,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,201,"Building",1,22.8197192182,15.8821826423,-95.0,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,163,"Building",2,28.2012726619,22.9166535704,-95.2882705222,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,179,"Building",0,13.2226465783,22.6178422904,-95.5548953255,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,145,"Building",2,28.0508562441,35.899050609,-95.8164486638,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,156,"Building",2,24.3411640007,31.8285761878,-97.0,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"335",101,146,"Building",0,9.42472360737,32.3956255105,-102.0,10,"Building",2,7.6494341693,19.4796789237,2,9.317215981401851,17.622952490313644,2.4957822864211043,0
"336",101,138,"Building",2,18.5752876093,15.4843176138,-63.389259835,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,140,"Building",2,7.39437866522,15.6346930664,-67.1505885204,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,174,"Building",1,12.5296199144,15.9174132844,-67.4547387828,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,194,"Building",2,7.54479435145,22.7524548591,-69.9001716964,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,144,"Building",1,12.4591398849,24.5489010436,-74.0797627346,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,147,"Building",2,11.1547738384,12.5269376135,-74.3805669248,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,197,"Building",0,9.02954197705,21.6862928396,-78.553206502,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,148,"Building",2,28.2520373136,15.4843176138,-80.5884002692,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,161,"Building",1,8.01889153388,26.7331959193,-83.6571329391,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,115,"Building",2,7.59493346216,36.386477457,-83.669150325,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,152,"Building",2,24.5919195389,12.6271879458,-85.0282843771,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,122,"Building",1,6.08068802502,33.1099279758,-87.2738299361,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,119,"Building",2,9.60041468039,37.2922101962,-88.3026507354,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,126,"Building",2,11.1045730971,31.92882652,-88.4516985886,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
"336",101,155,"Building",2,7.74469114617,43.1168603772,-92.6910535077,10,"Building",2,2.49255437632,17.1034864242,2,13.002282329898474,15.503730856548534,10.63078546178318,0
