testid,duration,top_n_beacons,building,floor_true,x_true,y_true,floor_est,x_est,y_est,error,floor_error
"Test12418",10,3,"AM",1,3.594801226538799,56.88285995825111,1,11.320856544593342,63.10228440960276,9.918325024101078,0
"Test16545",10,3,"AM",1,4.308557968378728,49.750827094942125,1,4.796430890902016,44.440215272846416,5.332974583992888,0
"Test70565",5,3,"AM",1,4.308557968378728,49.51309274392676,1,7.067542323127053,34.79946307167519,14.970066559701994,0
"Test50294",5,3,"AM",1,7.877342455798169,41.19239045838931,1,11.462067033664281,31.982013417956612,9.883384821309308,0
"Test40075",10,3,"AM",1,7.639423541851525,40.716921756358595,1,9.49058764661014,38.63030476840177,2.7894047747103263,0
"Test79839",5,3,"AM",1,5.260234013275198,37.3886377316792,1,8.632321744054027,32.59055151160665,5.864521040913672,0
"Test84117",5,3,"AM",1,5.260234013275198,31.445280511527507,1,9.309800630006746,30.85180711785953,4.092823041903764,0
"Test8205",10,3,"AM",1,5.260234013275198,31.68301330731065,1,7.651584167357513,28.5814067768087,3.916442088105205,0
"Test70869",10,3,"AM",1,1.6914495258557574,62.58848554904381,1,7.002337207723963,64.24837293011062,5.564238859650462,0
"Test79992",10,3,"AM",1,1.2156115034075219,66.39223574850158,1,-0.02703897732436437,65.69519527335483,1.4247967017283536,0
"Test37993",5,3,"AM",1,9.304855939478026,59.497938597036125,1,13.276904522858436,62.17367078121209,4.789228817896404,0
"Test34350",5,3,"AM",1,0.26393565306600075,11.951057507339483,1,6.3393155508850185,16.992522269432925,7.8947202515512425,0
"Test66732",5,3,"AM",1,6.687747886064955,9.335978090938358,1,5.238610585288337,13.801885585561092,4.695138833626716,0
"Test67062",5,3,"AM",1,6.449828972118311,15.517074327802032,1,15.292854750870562,15.826207171404576,8.84842743309062,0
"Test92679",5,3,"AM",1,14.06323499663068,9.573717107650348,1,11.419056326895932,7.503366772107786,3.3582780333619513,0
"Test85276",5,3,"AM",1,16.44242569253671,14.328404127957462,1,15.324861056349006,28.361301804785953,14.077328152898753,0
"Test44416",5,3,"AM",1,12.635721512950822,13.37746672389604,1,20.559271903896715,16.27725847389322,8.437502177256638,0
"Test96786",5,3,"SB",1,0.841197,33.400914,1,4.353109649015984,30.95459651302452,4.279953235889441,0
"Test23667",5,3,"SB",1,15.864222,17.811294,1,14.452036241818005,22.369862364110784,4.772296527447107,0
"Test54312",5,3,"AM",1,3.441853,57.477196,1,7.067542323127053,34.79946307167519,22.965739566499153,0
"Test67455",5,3,"AM",1,3.936385,57.477196,1,8.61507540053419,63.89730916150399,7.944054183511563,0
"FAKE_TEST",5,3,"Building",1,1234.0,1234.0,1,24.630656461360367,20.54183455438375,1713.2002009040627,0
"FAKE_TEST_2",5,3,"SB",1,0.0,0.0,1,24.630656461360367,20.54183455438375,32.07235888701091,0
"FAKE_TEST_3",5,3,"SB",1,0.0,0.0,1,18.032569159189837,13.269391833923331,22.388620103149627,0
"Test37317",3,3,"SB",1,15.6973,18.69581,1,9.394413292992065,16.245009593709234,6.762603305891329,0
"Test30680",5,3,"SB",1,15.6973,18.69581,1,12.5511283912306,16.374691979582007,3.9097294863629357,0
"Test3673",10,3,"SB",1,15.6973,18.69581,1,21.37061239434544,23.24999839098888,7.2751017466734735,0
