testid,duration,top_n_beacons,building,floor_true,x_true,y_true,floor_est,x_est,y_est,error,floor_error
"Test73394",5,3,"SB",1,13.193462,30.636797,1,17.69623330286043,29.833680103768522,4.57383276420071,0
"Test18722",10,3,"SB",1,13.193462,30.636797,1,17.40221815514375,21.2906473330777,10.250080095783263,0
"Test78829",10,3,"SB",1,13.360384,38.708017,1,14.122357075903453,35.41401944076547,3.380979575307249,0
"Test35814",5,3,"SB",1,13.360384,38.708017,1,14.122357075903453,35.41401944076547,3.380979575307249,0
"Test79905",3,3,"SB",1,13.360384,38.708017,1,14.122357075903453,35.41401944076547,3.380979575307249,0
"Test81865",2,3,"SB",1,13.360384,38.708017,1,17.01129468728255,26.72126344164243,12.530419375077265,0
"Test77046",2,3,"SB",1,4.34657,33.732607,1,14.122357080305859,35.414019440561475,9.919332680919107,0
"Test12112",3,3,"SB",1,4.34657,33.732607,1,17.402218139766376,21.290647361826576,18.03475278420311,0
"Test86088",5,3,"SB",1,4.34657,33.732607,1,16.157063530253502,18.41296808200428,19.343709416911974,0
"Test60907",10,3,"SB",1,4.34657,33.732607,1,14.122357080305859,35.414019440561475,9.919332680919107,0
"Test6310",10,3,"SB",1,7.017329,22.344446,1,17.64023290560068,20.059223676657204,10.86592510809505,0
"Test15800",5,3,"SB",1,7.017329,22.344446,1,8.87271977967848,19.356536368031488,3.517112297628003,0
"Test35577",3,3,"SB",1,7.017329,22.344446,1,12.9107382280575,24.920719780788964,6.431909430560567,0
"Test121",2,3,"SB",1,7.017329,22.344446,1,12.910737949004158,24.920719701984137,6.431909143305535,0
"Test61358",2,3,"SB",1,13.69423,19.690895,1,19.86856640383316,8.292810188927023,12.962976795015562,0
"Test77857",3,3,"SB",1,13.69423,19.690895,1,16.157063465158863,18.412968080722884,2.7746433803499,0
"Test88279",5,3,"SB",1,13.69423,19.690895,1,17.64023285465315,20.059223634918634,3.9631558778619635,0
"Test36167",10,3,"SB",1,13.69423,19.690895,1,17.64023288672904,20.05922362301081,3.9631559086923356,0
