testid,duration,top_n_beacons,building,floor_true,x_true,y_true,floor_est,x_est,y_est,error,floor_error
"Test12418",10,3,"AM",1,3.594801226538799,56.88285995825111,1,10.03449259418206,63.282049626785984,9.078505015936413,0
"Test16545",10,3,"AM",1,4.308557968378728,49.750827094942125,1,4.906084382954394,44.41135096451318,5.372805892970272,0
"Test70565",5,3,"AM",1,4.308557968378728,49.51309274392676,1,14.758215294339507,38.00851273401269,15.541901409882906,0
"Test50294",5,3,"AM",1,7.877342455798169,41.19239045838931,1,10.48649497122077,35.61117254050648,6.160979653888857,0
"Test40075",10,3,"AM",1,7.639423541851525,40.716921756358595,1,6.660994723543265,40.582625637663114,0.9876023491227477,0
"Test79839",5,3,"AM",1,5.260234013275198,37.3886377316792,1,9.034755200613361,33.03872109042748,5.759234756415414,0
"Test84117",5,3,"AM",1,5.260234013275198,31.445280511527507,1,9.183557007948384,30.516790545143525,4.031694053150251,0
"Test8205",10,3,"AM",1,5.260234013275198,31.68301330731065,1,9.183557072783772,30.51679053904413,4.092986608149963,0
"Test70869",10,3,"AM",1,1.6914495258557574,62.58848554904381,1,7.6106120546019564,65.77916402229008,6.724352322815203,0
"Test79992",10,3,"AM",1,1.2156115034075219,66.39223574850158,1,4.111092279069403,68.50159354115148,3.582345491384157,0
"Test37993",5,3,"AM",1,9.304855939478026,59.497938597036125,1,13.882451502330758,63.234363630891394,5.9089130278477935,0
"Test34350",5,3,"AM",1,0.26393565306600075,11.951057507339483,1,4.109920233427959,14.034232531641866,4.373924504865074,0
"Test66732",5,3,"AM",1,6.687747886064955,9.335978090938358,1,4.109920233427959,14.034232531641866,5.358991527917374,0
"Test67062",5,3,"AM",1,6.449828972118311,15.517074327802032,1,15.260842429685228,12.984059956424415,9.167885249883467,0
"Test92679",5,3,"AM",1,14.06323499663068,9.573717107650348,1,11.38409495771752,10.386152064988766,2.799614599907116,0
"Test85276",5,3,"AM",1,16.44242569253671,14.328404127957462,1,19.13158269313079,30.59205305461819,16.48447274812018,0
"Test44416",5,3,"AM",1,12.635721512950822,13.37746672389604,1,19.234958191242022,17.980498446806287,8.045981964820824,0
"Test96786",5,3,"SB",1,0.841197,33.400914,1,7.75844233383655,34.30257808262563,6.975763838202999,0
"Test23667",5,3,"SB",1,15.864222,17.811294,1,16.078580522486533,20.919575960317072,3.1156646676102917,0
"Test54312",5,3,"AM",1,3.441853,57.477196,1,14.758215294339507,38.00851273401269,22.518651906543678,0
"Test67455",5,3,"AM",1,3.936385,57.477196,1,15.657972351111367,68.35175042784803,15.989107043045376,0
"FAKE_TEST",5,3,"Building",1,1234.0,1234.0,1,23.08175913522052,15.148737952940465,1718.115649498823,0
"FAKE_TEST_2",5,3,"SB",1,0.0,0.0,1,23.08175913522052,15.148737952940465,27.60890918423245,0
"FAKE_TEST_3",5,3,"SB",1,0.0,0.0,1,23.081758878516002,15.148738226704893,27.60890911983272,0
"Test37317",3,3,"SB",1,15.6973,18.69581,1,8.666817801119173,22.351913854476514,7.924315449519801,0
"Test30680",5,3,"SB",1,15.6973,18.69581,1,15.994952424385467,14.330123616045302,4.375821587860959,0
"Test3673",10,3,"SB",1,15.6973,18.69581,1,16.078580424268893,20.919575847964303,2.256215705224803,0
"Test97265",10,3,"SB",1,12.859617,8.579143,1,11.193964942586854,8.383578800468552,1.6770933583146235,0
"Test5444",5,3,"SB",1,12.859617,8.579143,1,15.994952433989758,14.330123474107795,6.550122494824113,0
"Test57831",3,3,"SB",1,12.859617,8.579143,1,11.193964942586854,8.383578800468552,1.6770933583146235,0
